,key_skills,name,id,description,salary,creation_time,employer,schedule,accept_temporary
16,,Backend developer (blockchain) - STASIS,50873118,"**EXANTE** \- это международная инвестиционная компания, основанная в 2011году, которая предлагает глобальные мультиактивные финансовые услуги, включаяпрямой доступ к широкому спектру финансовых рынков в США, Европейском Союзе иАзиатско-Тихоокеанском регионе.**STASIS -** это революционный шаг к объединению огромного потенциала рынкакриптовалют со стабильностью и надежностью традиционных валют. Мы  предоставляем платформу токенизации с полным спектром услуг, включая созданиесмарт-контрактов, сторонние аудиты, услуги по хранению и глубокая экспертиза втекущей нормативной среде.Наши токенизированные активы всегда обеспечены в соотношении 1: 1 залогом нарезервных счетах. Мы предоставлять различные потоки проверки запасов, в томчисле аудиты, проводимые одной из 5 ведущих мировых компаний. бухгалтерскаяфирма, поэтому инвесторы всегда уверены, что их токены полностью обеспечены.**Обязанности:**  * Разработка серверных сервисов для поддержки различных операций с блокчейнами  * Разработка внешних API для доступа к сервисам платформы стабильных монет STASIS  * Напишите простой, хорошо структурированный, проверенный код**Требования:**  * 2+ года профессионального опыта в разработке программного обеспечения  * Хорошее знание Python 3.x  * Опыт REST API разработки, Swagger или аналогичные инструменты  * Опыт работы с реляционными базами данных (желательно PostgreSQL)  * Опыт работы с хранилищами без SQL (Redis и др.)  * Навыки написания автоматизированных тестов (юнит, интеграция)  * Профессиональный пользователь Git / Gitlab  * Сильные навыки работы с командной строкой Linux  * Средний уровень технического английского (или выше)**Будет плюсом, если вы:**  * Опыт работы в финансовых компаниях (банках, инвестиционных и брокерских компаниях) и понимание предметной области  * Опыт использования блокчейн-технологий (Ethereum, Geth, Web3.js, Solidity, Remix, Truffle, Смарт-контракты, MetaMask, TestRPC)  * Навыки создания программного обеспечения через GitlabCI / Jenkins  * Знание конкретного программного обеспечения и инструментов (JIRA и т. Д.)**Что мы предлагаем:**  * Гибкое начало рабочего дня  * Работа в крупной международной финтех-компании  * Заработная плата в евро (примерная вилка 3000-4000 евро)  * Дружный профессиональный коллектив  * Возможность работать удаленно или в российских офисах (Москва (Хамовники) или Санкт-Петербург (м. Чернышевская)  * Предоставляется высокоскоростное оборудование (ноутбук, Macbook на выбор).","{'from': 3000, 'to': 4000, 'gross': True, 'currency': 'EUR'}",2022-01-10T14:25:36.586+03:00,EXANTE,REMOTE,False
17,,Backend developer (blockchain) - STASIS,50217459,"**EXANTE** \- это международная инвестиционная компания, основанная в 2011году, которая предлагает глобальные мультиактивные финансовые услуги, включаяпрямой доступ к широкому спектру финансовых рынков в США, Европейском Союзе иАзиатско-Тихоокеанском регионе.**STASIS -** это революционный шаг к объединению огромного потенциала рынкакриптовалют со стабильностью и надежностью традиционных валют. Мы  предоставляем платформу токенизации с полным спектром услуг, включая созданиесмарт-контрактов, сторонние аудиты, услуги по хранению и глубокая экспертиза втекущей нормативной среде.Наши токенизированные активы всегда обеспечены в соотношении 1: 1 залогом нарезервных счетах. Мы предоставлять различные потоки проверки запасов, в томчисле аудиты, проводимые одной из 5 ведущих мировых компаний. бухгалтерскаяфирма, поэтому инвесторы всегда уверены, что их токены полностью обеспечены.**Обязанности:**  * Разработка серверных сервисов для поддержки различных операций с блокчейнами  * Разработка внешних API для доступа к сервисам платформы стабильных монет STASIS  * Напишите простой, хорошо структурированный, проверенный код**Требования:**  * 2+ года профессионального опыта в разработке программного обеспечения  * Хорошее знание Python 3.x  * Опыт REST API разработки, Swagger или аналогичные инструменты  * Опыт работы с реляционными базами данных (желательно PostgreSQL)  * Опыт работы с хранилищами без SQL (Redis и др.)  * Навыки написания автоматизированных тестов (юнит, интеграция)  * Профессиональный пользователь Git / Gitlab  * Сильные навыки работы с командной строкой Linux  * Средний уровень технического английского (или выше)**Будет плюсом, если вы:**  * Опыт работы в финансовых компаниях (банках, инвестиционных и брокерских компаниях) и понимание предметной области  * Опыт использования блокчейн-технологий (Ethereum, Geth, Web3.js, Solidity, Remix, Truffle, Смарт-контракты, MetaMask, TestRPC)  * Навыки создания программного обеспечения через GitlabCI / Jenkins  * Знание конкретного программного обеспечения и инструментов (JIRA и т. Д.)**Что мы предлагаем:**  * Гибкое начало рабочего дня  * Работа в крупной международной финтех-компании  * Заработная плата в евро (примерная вилка 3000-4000 евро)  * Дружный профессиональный коллектив  * Возможность работать удаленно или в российских офисах (Москва (Хамовники) или Санкт-Петербург (м. Чернышевская)  * Предоставляется высокоскоростное оборудование (ноутбук, Macbook на выбор).","{'from': 3000, 'to': 4000, 'gross': True, 'currency': 'EUR'}",2021-12-06T10:54:08.994+03:00,EXANTE,REMOTE,False
18,"JavaScript, Английский язык, Node.js, React, TypeScript, Solidity, Blockchain, Криптовалюта",Solidity Developer,51496182,"**Skipp** – стремительно растущий международный стартап. В ноябре 2021 года мыпривлекли инвестиции от фаундеров SkyEng и ex-CEO DeliveryClub.Мы собираем продуктовые команды для проектов наших клиентов с нуля, подбираемспециалистов в уже активные проекты и, благодаря мощной экспертизе вменеджменте разработки, помогаем создать крутой и качественный продукт.В числе наших постоянных клиентов такие крупные компании, как Ozon, Skyeng, X5Retail Group и другие.**О проекте:**Мы находимся в поиске талантливых, мотивированных, опытных инженеровBlockchain (Solidity) для проектов связанных с криптовалютой.Криптовалюта сегодня становится серьёзным конкурентом традиционной финансовойсистемы, а компании, связанные с Blockchain, расширяются и становятся крупнымиигроками на рынке.**О работе:**На данный момент ожидается запуск большого количества проектов, поэтому мынаходимся в поиске суперкрутых **Solidity Developer** , которые горятразработкой Blockchain и находятся в курсе всех трендов криптовалют.**Требования:**  * У тебя есть 3+ лет опыта в Solidity, разработке смарт контрактов, работе с Metamask, web3;  * Имеешь опыт работы с ERC20, ERC 721, ERC1155;  * Имеешь опыт работы со смарт контрактами в области безопасности;  * Работал в Truffle и Hardhat frameworks;  * Имеешь опыт работы в разработке JavaScript & Typescript;  * Был опыт работы в построении и применении CI/CD;  * Имеешь хороший уровень английского языка, не ниже Intermediate**Плюсом будет, если:**  * У тебя был опыт в Uniswap, SushiSwap, Aave;  * Работал в OpenSea, Rarible;  * Есть понимание EVM;  * Имеешь скиллы React, Node;  * Был опыт разработки DAps**Задачи:**  * Разработка смарт контрактов;  * Модульное тестирования;  * Интеграция с существующими DeFi/NFT протоколами;  * Поиск существующих DeFi/NFT протоколов**Что мы предлагаем:**  * Проекты от ведущих компаний РФ, Европы и США;  * Разносторонний опыт, который позволит быстро повысить грейд или попробовать себя в роли team lead;  * Полная удаленка - работай из любой точки мира;  * Стремительно растущий стартап, который движется в Долину;  * Высокая почасовая оплата**Мы ждем тебя в нашей команде!**","{'to': 335400, 'gross': False, 'currency': 'RUR'}",2022-01-21T15:40:12.094+03:00,Skipp.pro,REMOTE,False
19,"Solidity, Blockchain, Аудит",Smart-Contract Auditor – Solidity Expert,50976606,"Привет!  * _Вы_ _пишете смарт-контракты на **Solidity** ?_  * _Дотошный, #въедливый, гипер-анализатор, можешь часами смотреть в код и находишь ту самую иголку в стоге сена?_**Приглашаем в команду проницательного Smart-Contract Auditor с mad skills внахождении уязвимостей в Solidity коде.    Что делать? **  Значит так, прекрасные профи и дорогие разработчики ведущих мировых blockchainкомпаний пишут смарт-контракты. А вы с партнером по команде читаете этот код,и находите в нем ошибки и уязвимости.  Это вызов, это ответственность и скрупулезная работа, требующая кругозора,знаний и опыта.    Хочешь проверить себя? Буду рада поговорить о позиции **Blockchain/SmartContract Security Auditor** в MixBytes команде опытных разработчиков!MixBytes проводит аудит безопасности смарт-контрактов для громких и знаменитыхblockchain проектов уже 5 лет, и ни один смарт контракт, прошедший наш аудит,не был взломан.**Чуть больше о компании:**  * На рынке с 2017 года  * В клиентах компании мировой ТОП DeFi протоколов, такие проекты как Aave, Yearn, 1inch на постоянной основе + огромное количество заказов  * В общей сложности контракты, которые аудировала компания, содержат в себе более 50 млрд  * Безупречная репутация, ни одного взлома клиентов Mixbytes не зарегистрировано**Что тебе предстоит:**  * Аудит смарт-контрактов написанных на Solidity  * Работа в команде от 2х до 20 аудиторов, self-management, брейнштормы с лидами  * Передача заведенных багов в репорте клиенту_Откликается? Буду рада узнать про твои интересы, опыт, и познакомить тебя сAudit Lead и командой проекта!_**Must have знания и опыт:**  * Умение внимательно читать и анализировать чужой код  * В прошлом или настоящем ты Solidity Разработчик / Pentester / Безопасник. Опыт аудитора нам не важен, это исключительно редкая позиция, зато мы умеем учить.   * Опыт написания смарт-контрактов на Solidity   * Хорошие познания в алгоритмике, математический бекграунд**Здорово, если:**  * Есть математическое образование  * Работал на аналогичной роли Pentester или Auditor  * Поверхностное понимание DeFi, опыт работы в сфере**Для тебя:**  * Мягкий график + 100% удаленка  * Продукты и доступ к коду топовых компаний со всего мира (Совершенно секретно)  * Возможность, и даже необходимость проявить себя на 100% влияя на компанию и команду  * Деньги: скажи, что ты хочешь – у нас высокие требования, и высокие компенсации. _Принимаешь вызов? Аня и Надя в Телеграм, а Телеграммы наши – на HH странице""О компании"":) _",,2022-01-12T11:12:09.370+03:00,Anchous Drive Recruitment,FULL_DAY,False
20,Blockchain,Senior Front-end Developer,51799097,"Центр Реактивного Программирования занимается занимается разработкойсобственных и партнерских продуктов в наукоемких областях:  * Технологий распределенных реестров и блокчейна;  * Искусственного интеллекта и машинного обучения;  * Логистики и моделирования испытаний транспортных средств;  * Прикладной механики;  * Кибербезопасности и др.Мы ищем старшего front-end разработчика в проект *Blueshift:Децентрализованная финансовая (DeFi) платформа для управления цифровымиактивами на базе blockchain.* Наш проект - это:  * Передовая идея, подкрепленная математическим моделированием. Мы двигаем технологию вперед, а не повторяем чужие решения.;  * Опытная и высоко мотивированная команда;  * Сильные партнеры и инвесторы.**Технологический стек:**FE:  * Vue, React.Blockchain:  * Solidity (Ethereum, Binance Smart Chain, Arbitrum, Milkomeda, ...);  * Cardano / Plutus.BE:  * Java, Python, TypeScript;  * Docker;  * Gradle, GitHub, Jenkins;  * AWS.**Задачи:**  * Разработка web-фронтэнда для децентрализованных приложений (DApps);  * Построение взаимодействия со смарт-контрактами и бэк-энд компонентами с использованием Web3, REST.;  * Участие в разработке архитектуры системы, обсуждение технических решений с командой и архитектором.;  * Участие в разработке UX.;  * Техническое руководство группой middle / junior разработчиков.;  * Грамотное структурирование кода, документирование кода.;  * Review кода других разработчиков.**Для нас важны:**  * Опыт от 3-х лет на позиции front-end разработчика;  * Высшее образование (техническое);  * Разговорный английский;  * Знание ООП, алгоритмов, шаблонов проектирования;  * Уверенное знание JavaScript и TypeScript;  * Знание HTML5, CSS3, Sass, Less;  * Опыт разработки Vue / React / Angular;  * Опыт работы с Git/GitLab;  * Опыт работы с Youtrack / Jira;  * Понимание гибких методологий разработки (Scrum);  * Сильные навыки командного взаимодействия;  * Знание Solidity будет преимуществом;  * Опыт функционального программирования, знание Haskell будут преимуществами.**Условия:**  * Распределенная команда, нас 60 человек в разных городах;  * Проектные команды, agile;  * Гибкий график, возможна полностью удаленная занятость или работа в офисе в Санкт-Петербурге;  * Неформальная атмосфера и слаженный коллектив;  * ТК РФ, стабильная белая заработная плата;  * Профессиональное развитие, оплата конференций и обучения;  * ДМС, уроки английского и китайского.",,2022-01-26T16:26:13.794+03:00,Центр Реактивного Программирования,FULL_DAY,False
21,"Английский — B2 — Средне-продвинутый, Cypress, Selenium, Jest, Mocha, Chai, Nock",Lead SDET,51910639,"A fully asset-backed fintech startup with HQ in Hong Kong SAR is looking for abrilliant SDET with experience building scalable, highly performant, andsecure tests.Ideally, with experience testing blockchain products, specifically EVM-basedchains.Launched in 2018, the company has attracted the brightest talent in theindustry, gathering people from Soshace, Synergy, WorldFirst, Access Softek,and others under one roof.Spread across 6 countries, the company is on a mission of introducing theworld to the potential future of what money might become.**Our tech:**  * Cypress, Selenium;  * PostgreSQL, MongoDB;  * Redis, Kafka, RabbitMQ;  * AWS, Terraform, Docker, K8s, Elasticsearch;  * Go, Solidity, Node, React, TS.**Requirements:**  * Passion for all-things QA;  * Experience architecting and leading innovative, complex web automation solutions;  * UX testing;  * Integration and regression testing;  * Performance and security testing;  * Black and white box testing;  * Experience in APIs testing;  * Log monitoring and analysis.**Nice-to-have:**JS/Typescript knowledge:  * Jest/Mocha/Chai/Nock.**Conditions:**  * Work in a way that suits you. We are based in Hong Kong but welcome remote workers from any location;  * Make a real difference, all ideas are welcome, and we are always looking to build new products;  * Flat company structure;  * Competitive salary with the option of being paid directly on chain;  * Paid vacation.","{'from': 3000, 'to': 5000, 'gross': True, 'currency': 'USD'}",2022-01-28T18:16:08.597+03:00,Top Remote Talent,REMOTE,True
22,"Английский — B2 — Средне-продвинутый, Node.js, OOP, Design Patterns, SQL, Linux",Senior Node.js Developer for Mining Company,51191160,"Currently, we are looking for a **remote Senior Node.js Developer** to joinour team.Our customer is a Russian nickel and palladium mining and smelting company.Its largest operations are located in northern Russia.The project is to develop a tokenization platform - a financial instrumentthat allows investors to invest in tokens equivalent to commodities. Thesolution is decentralized - blockchain technology used. The product isinnovative and unique. The most similar solutions from a technical point ofview are cryptocurrency exchanges.The product is created by a combined team of Russian and US engineers andproduct managers. The work is carried out according to the scrum methodologyby cross-functional teams that practice full automation of testing andcontinuous improvements._Please note that even though you are applying for this position, you may beoffered other projects to join within EPAM Anywhere._**Responsibilities**  * Create an API backend  * Integrate the application with Hyperledger Fabric and other solutions  * Participate in microservice architecture planning  * Write unit tests and integration tests  * Perform refactorings and improvements**Requirements**  * 3+ years of software development experience  * Node.js knowledge  * Good understanding of backend development principles (OOP principles, SOLID principles, design patterns)  * SQL knowledge  * Experience in writing Unit tests (Jest)  * Linux, PowerShell knowledge will be a bonus**Nice to have**  * Experience with Nest.js or Express + DI  * Experience with gRPC  * Experience in blockchain**Technologies**  * Node.js, Nest.js, Postgres**We offer**  * Voluntary health insurance  * Free corporate sports programs  * Discounts in fitness centers, gyms, beauty & spa salons  * Discounts for upgrading your workplace at home  * Paid time off  * Paid sick leave days  * Stable income  * 100% remote work forever  * Free licensed software  * Possibility to work on your own device (BYOD)  * Stable workload  * Relocation opportunities  * Flexible engagement models  * Free trainings for technical and skills  * Language courses  * Access to internal and external e-Libraries  * Certification opportunities  * Skill advisory service",,2022-01-17T12:08:51.147+03:00,"EPAM Systems, Inc.",REMOTE,False
23,"Golang, Средства криптографической защиты информации, Blockchain",Senior golang-developer / Middle GO разработчик (Remote),51414397,"**ООО «Системы распределенного реестра»** – первый блокчейн-оператор в России.Цель компании – создание российской инфраструктуры распределенных реестров дляфинансового сектора, внедрение инновационных сервисов и изучение потенциалаприменения блокчейна на российском рынке.В настоящее время ищем **Senior / Middle golang developer** на наши внутренниефинтех проекты**Хотим и ждём от кандидата:**  * опыт работы от года, наличие завершенного проекта в эксплуатации,  * навыки использования Go, cgo,  * опыт работы с блокчейн платформами (желательно Ethereum) или интерес к теме,  * опыт написания смартконтрактов (мы используем Solidity),  * желателен опыт работы с XML (XSD, libxml2),  * желателен опыт работы с криптографией (электронная подпись, шифрование)**Что нужно делать:**  * разработка приложений внутреннего пользования для финансового сектора,  * реализация сервисов корпоративной блокчейн-сети,  * поддержка и оптимизация существующего кода,  * написание систем для развёртывания и тестирования,  * участие в проектировании архитектуры приложений и сервисов сети,  * взаимодействие с командой разработчиков и product owner**Что готовы предложить:**  * полностью “белая” зарплата, оформление по ТК РФ с первого дня работы,  * опытная команда коллег, интересные проекты в сфере финтех,  * полная удалёнка,  * ДМС после прохождения испытательного срока,  * 31 день ежегодного оплачиваемого отпуска,  * премия за устроенных по вашей рекомендации сотрудников (до 50 000 рублей)**Ждём откликов!**","{'to': 400000, 'gross': True, 'currency': 'RUR'}",2022-01-20T13:13:29.701+03:00,Системы Распределенного Реестра,REMOTE,False
24,"Английский — B2 — Средне-продвинутый, Node.js, OOP, Design Patterns, SQL, Linux",Senior Node.js Developer for Mining Company,51191162,"Currently, we are looking for a **remote Senior Node.js Developer** to joinour team.Our customer is a Russian nickel and palladium mining and smelting company.Its largest operations are located in northern Russia.The project is to develop a tokenization platform - a financial instrumentthat allows investors to invest in tokens equivalent to commodities. Thesolution is decentralized - blockchain technology used. The product isinnovative and unique. The most similar solutions from a technical point ofview are cryptocurrency exchanges.The product is created by a combined team of Russian and US engineers andproduct managers. The work is carried out according to the scrum methodologyby cross-functional teams that practice full automation of testing andcontinuous improvements._Please note that even though you are applying for this position, you may beoffered other projects to join within EPAM Anywhere._**Responsibilities**  * Create an API backend  * Integrate the application with Hyperledger Fabric and other solutions  * Participate in microservice architecture planning  * Write unit tests and integration tests  * Perform refactorings and improvements**Requirements**  * 3+ years of software development experience  * Node.js knowledge  * Good understanding of backend development principles (OOP principles, SOLID principles, design patterns)  * SQL knowledge  * Experience in writing Unit tests (Jest)  * Linux, PowerShell knowledge will be a bonus**Nice to have**  * Experience with Nest.js or Express + DI  * Experience with gRPC  * Experience in blockchain**Technologies**  * Node.js, Nest.js, Postgres**We offer**  * Voluntary health insurance  * Free corporate sports programs  * Discounts in fitness centers, gyms, beauty & spa salons  * Discounts for upgrading your workplace at home  * Paid time off  * Paid sick leave days  * Stable income  * 100% remote work forever  * Free licensed software  * Possibility to work on your own device (BYOD)  * Stable workload  * Relocation opportunities  * Flexible engagement models  * Free trainings for technical and skills  * Language courses  * Access to internal and external e-Libraries  * Certification opportunities  * Skill advisory service",,2022-01-17T12:08:51.147+03:00,"EPAM Systems, Inc.",REMOTE,False
25,,.Net Developer (remote),51247438,"**We are starting a new journey. Are you ready?**International company, based in the US, with 20+ years of experience insoftware and hardware development for clients all around the world, especiallyfor US clients. As an official Microsoft Gold Partner, our company is listedin the top 5 software development companies in Illinois, USA.**Will you start your journey with us?**We have one ticket for this journey, working fully remotely from the cozinessof your home with many benefits, and a competitive performance-based salary. Anew team member will design web applications for business systems, use variousprogramming languages to write code, apply knowledge to adapt and testapplications, maintain coding documentation, project progress reports, andapplication maintenance logs. Are you in?  * **Developing front-end website architecture and back-end website applications**  * **Designing user interactions on web pages and ensuring responsiveness of applications**  * **Developing a project from conception to finished product while meeting both technical and client needs**  * **Staying updated with all trends in developing web applications and programming languages****Have you packed all things for this journey?**(2+ years of experience in the following technologies)  * .Net core  * SQL databases (MS SQL, MySQL, PostgreSQL)  * ORM: EF, Nhibernate  * UI: ReactJS / Angular 4+  * SOLID  * English level: Pre-Intermediate and higher  * CSS/LESS, Bootstrap  * Problem-solving skills and attention to detail**(The following will be considered as an advantage)**  * Experience with AWS / Azure, Docker / Kubernetes, and Linux  * No SQL databases such as MongoDB / Cassandra  * Knowledge of functional languages such as Python / F#  * Microsoft Certified Solutions Developer (MCSD)**Velvetech Passport**  * Velvetech is in the TOP 5 development companies in the USA  * FLEXIBLE working conditions and a COOPERATIVE environment  * A COMPETITIVE and performance-based salary, fair compensation and benefits  * Many CHALLENGING and exciting projects with new opportunities and learning  * GROWTH opportunities, skills and competencies improvement, and professional certification  * In-company TRAINING (English, Software / DevOps / Project management / Design / Business)**Are you ready for the following destinations?**Future projects as highly loaded SaaS web-based services for automatingbusiness processes in the field of medicine, insurance, finance, energy,including modules for processing large data arrays, billing subsystems,integration with external data sources, mobile applications, and IP telephonysystems.**What are the details of the journey?**US clients as leading trading and financial organizations, insurancecompanies, large healthcare associations, pharmaceutical and energy companies,equipment manufacturers, hi-tech startups, etc.Areas of expertise are consulting, development, implementation and support ofsoftware solutions with modern microservices backends (.Net core, Node.js,Java, SQL Server, Postgres, Mongo, Redis, RabbitMQ), web front-ends (React,Angular), and mobile development (Swift, Kotlin, Java). Most of the systemsare prepared for cloud infrastructures (AWS, Azure, GCP), and heavily rely onDocker, Kubernetes while modern CI/CD is made using Gitlab CI or Teamcity.Principles are based on Agile Methodology, Scrum and Kanban. Various projectscoded in Gitlab or Github are built with multiple coordinated teams,collaborating via JIRA, Confluence, MS Teams, and Slack. Velvetech constantlyfollows the Tech trends and actively cooperates with start-ups in suchbreakthrough areas as Machine Learning, the Internet of Things, Blockchain,FPGA, and AI.**Do you want to join our team on this journey?**We are a friendly team of 90+ professionals where everyone is able to achievehigh results and grows professionally not only due to their own knowledge andskills but also with the support of colleagues. Values that we highlyappreciate are high performance, responsibility, respect, and loyalty. Inorder to have a highly motivated team, Velvetech invests in their people,additional education, certification, and others. You choose your career pathand we are here to support you!People work together in harmony, encouraging each other to continuously learn,progress, and pursue perfection. Our employees enjoy working as we turnchallenges into advantages to share success with each other.You have a chance to become a part of a friendly and professional team thatcreates robust software solutions to deliver maximum value to ourinternational clients. Start your journey today!",,2022-01-18T10:17:22.197+03:00,"Velvetech, LLC",REMOTE,False
26,"Английский — C1 — Продвинутый, Golang, Git, Python, Docker, Linux, Kubernetes, Atlassian Confluence, Jenkins, Blockchain, Agile, Алгоритмы, Jira",Team Lead (Golang/Python),51304591,"Наша компания создает продукты на базе технологии блокчейн для международногорынка. У нас международная команда, состоящая из профессионалов в IT,менеджменте и маркетингу. Благодаря этому компания создает качественные иуникальные IT продукты.  **Обязанности:**  * Управление командой разработчиков в составе 10+ человек;  * Разработка и проектирование приложений и сервисов на Python и Golang;  * Декомпозиция и оценка задач;  * Наставничество в команде, review кода / решений;  * Написание модульных и интеграционных тестов  * Управление инфраструктурой проекта;  * Управление и контроль за deploy process.**Требования:**  * опыт управления IT командами в качестве лида;  * опыт разработке приложений на Golang (Python как преимущество)  * хорошее понимание асинхронно-событийного и многопоточного программирования;  * знание Go и понимание того, как работает runtime (горутины, каналы, сокеты);  * понимание алгоритмов и их вычислительной сложности;  * опыт разработки микросервисов;  * опыт работы с реляционными базами данных;  * опыт работы с технологиями контейнеризации приложений: Docker/Kubernetes;  * опыт отладки и профилирования приложений;  * опыт работы с Jira, Confluence, Git, Jenkins;  * понимание и знание технологии блокчейн, ethereum, solidity как огромное преимущество.**Условия:**  * достойная заработная плата (обсуждается на собеседовании);  * гибкий график и уютный, современный офис;  * опытное руководство компании;  * крутая, молодая команда;  * интересные и живые проекты, нестандартные задачи, возможность влиять на продукт;  * отсутствие бюрократии;  * работа с самыми крутыми и современными технологиями;  * реальные перспективы роста и возможности развивать свои навыки в стартапе работающим на мировой рынок, разрабатывая и внедряя свои идеи для нашего огромного сообщества пользователей;  * карьерный рост.",,2022-01-19T06:12:33.699+03:00,Euphoria Hit,FLEXIBLE,False
27,"JavaScript, SQL, Vue.js, Node.js, React, TypeScript, JS, SASS/SCSS, React/Redux",Frontend-разработчик (React),51816079,"**Наши плюсы:**\+ современный стек\+ только технологичные продукты\+ опытная команда\+ инвестируем в обучение, и это правда\+ levelUP планово раз в год, но обычно чаще\+ фаундеры разработчики, говорим на одном языке\+ гибкий график, приход в 11.00-13.00 - ок\+ проекты меняются, поэтому мы пробуем новое и создаем с нуля\+ мы всегда готовы помочь - в нашей команде открытые и честные отношения\+ у нас можно вырасти в партнера-разработчика с ЗП выше рыночной**У нас не найдете:**\- микроменеджмент\- бесполезные митинги\- бюрократию, регламенты\- кучи руководителей и длинную иерархию менеджмента, все просто и решенияпринимаются быстро**Кого мы ищем:**В первую очередь людей, способных взвешенно принимать решения, стремящихсяразвиваться, активно участвовать в проектах. Во вторую- знающих весь стекнаших технологий. Мы не требуем знания документаций наизусть, главное - этознание базовых основ написания хорошего кода, инженерных практик и адекватноевосприятие мира))Мы будем рады видеть в команде еще одного человека, живущего по кайдзен,готового к бодрому темпу, любящего открытые и честные отношения в коллективе,желающего проявлять здоровую инициативу. Да и просто хороших людей, с которымиприятно работать.**Почему у нас круто:**Нетиповые проекты от клиентов со всего мира. Есть из чего выбрать дляреализации сильных скилов и прокачки новых. Самое важное это то, что 95%проектов мы делаем ""с нуля"", на современном стеке, применяя наше актуальноевидение архитектуры. Многие ребята освоили дополнительный стек технологий,просто им было интересно взять такой челендж и переключить голову на что-тоновое.Аутсорс-команды обязаны быть всегда на передовой в новых решениях, мы одни изпервых, кто изучает новые подходы, фремворки, либы. Технологический процесслучше большинства крупных ИТ-компаний (им тяжелее меняться). От банальныхSlack, Jira+Confluence, GitFlow, Agile и XP практик, до Docker, TDD, BDD, CI,CD, DI, SOLID, Blockchain, Apiary. Все это мы применяем на практике, взависимости от потребностей проекта. Выкладываем свои наработки в opensource иконтрибьютим в интересные проекты на Github.Команда, хоть и молодая, но боевая: у большинства наших разработчиков от 7 летопыта, которым готовы делиться с коллегами. В команде все технари, мы говоримна одном языке и у нас нет тупых прослоек менеджмента. И мы не против, если тыкруто работаешь на удалёнке и знаешь, что это отдельный скилл и челендж.Приветствуем, когда разработчики привносят новое или предлагают улучшения,сами стараемся совершенствовать рабочий процесс и ценим, когда так делаютдругие,будь то идеи по продукту, коду, техническим процессам, процессам внутрикомпании.Работаем по свободному (в разумных пределах) графику, а на досуге любимвыбираться на совместные активности.Любим активные виды спорта. Наши корпоративы всегда дружные, активные инасыщенные. Лыжи, сноуборды, снегоходы, трекинг.. все это в красивейшихгородах мира! И все это за счет компании ;)**Чем нужно будет заниматься:**  * Разработка продуктов для среднего и крупного бизнеса  * Проекты приходят регулярно, есть возможность менять как проекты, так и стек в целом. Это позволяет не застаиваться и развиваться быстрее продуктовых компаний.  * Делаем стартапы со всего мира. Есть успешные, разработанные нами ""с нуля"".**Что требуется**  * Опыт работы 2 – 4 года  * Отличное знание React /Redux  * Знание SASS / SCSS/ Less / PostCSS  * Уметь самостоятельно настроить Grunt / Gulp / Webpack  * Умение работать с голым JS (ES5, ES6, ES7)  * Знание и понимание RESTful интерфейсов  * Опыт совместного использования кода (git + GitFlow)  * Умение работать в команде  * Желание вникать в требования заказчика**Круто, если**  * TypeScript  * Mobx  * Vue  * опыт разработки серверного кода под Node.js  * Понимание SOLID, Dependency Injection  * знания Linux (Debian-like)  * storybook  * опыт работы TDD/BDD тест-фреймворки (Mocha, Should, Chai, Jest)  * знание Docker (большим плюсом будет Kubernetes / Docker Swarm)  * опыт в PostgreSQL / MySQL etc.  * есть желание делать мир лучше, развиваться самому и помогать своим коллегам делать то же самое**Условия:**  * Заработная плата зависит от вашего уровня  * Возможность работать удаленно  * График мягкий, приход до 13.00 без проблем, главное закрывать свой фронт работ  * Просторный уютный офис. Лучший кофе в Москве!  * Приятные люди, современные проекты, регулярные технические митапы  * Возможность участвовать в opensource проектах","{'from': 100000, 'to': 170000, 'gross': False, 'currency': 'RUR'}",2022-01-26T22:11:18.688+03:00,Rentateam,FULL_DAY,False
