,key_skills,name,id,description,salary,creation_time,employer,schedule,accept_temporary
14,,GoLang Senior разработчик,45430665," **Международная компания B2Broker (Business to Broker) — это финтехразработчик и провайдер ликвидности для брокерских компаний, банков иинвестиционных фондов. Мы не занимаемся брокерской деятельностью, а предлагаемготовые решения для других компаний по всему миру.  Занимая свою нишу на рынке с 2014 года, компания является лидером в своейсфере деятельности, в связи с чем постоянно растет и расширяется. Насегодняшний день офисы компании расположены в Москве, Санкт-Петербурге,Лимассоле, Гонконге, Минске, Лондоне, Дубае, Киеве.**     **Над чем предстоит работать:**  * Система агрегации и преобразования данных;  * Автоматизированные торговые решения;  * Сервисные API;  * Архитектура и проектирование высоконагруженных-отказоустойчевых систем.**Что мы ожидаем:**  * Опыт разработки на GoLang с использованием std модулей от 3х лет;  * Разработка с использованием концепций конкурретного выполнения и механизмов синхронизации;  * Знание ООП и паттернов программирования и практика их применения;  * Опыт написания unit тестов и мокирования отдельных частей приложения;  * Владение практиками выявления Race condition, Deadlock и их устранение;  * Практика сбора реалистичных метрик работы приложения и тюнинг производительности;  * Опыт работы с сетевыми/файловыми потоками данных;  * Опыт дизайна и построения распределённых систем;  * Опыт разработки с использованием SQL и NoSQL баз данных, key-value хранилищ и брокеров сообщения;  * Знание структур хранения данных и алгоритмов работы с ними;  * Обладание аналитическими навыками и профессиональным кругозором.**Используемые технологии:**  * GoLang + gomod;  * ClickHouse, LevelDB, Hadoop, Spark или др.;  * Prometheus, pprof;  * WebSocket, HTTP/2, gRPC;  * JSON, XML, ProtoBuf;  * NATS, Kafka или др.;  * Docker, k8s.**Дополнительно:**  * Возможность принять участие в разработке Open Source решений;  * Принятие архитектурных решений при разработке своих сервисов, а также всей экосистемы;  * Обработка и хранение большого объема данных в реальном времени при высокой нагрузке.**Мы предлагаем:**  * ​​​​​​Надежность: официальное оформление по ТК, гарантированные бонусы (13-ая ЗП для проработавших год+);  * Забота: ДМС со стоматологией после испытательного срока;  * Развитие: возможность практики английского языка с носителями, ресурсы на реализацию смелых идей, возможность участвовать в профильных конференциях, неограниченный профессиональный рост и работу в развивающейся международной компании;  * Активная корпоративная жизнь: новогодние бонусы сотрудникам, прошедшим испытательный срок, празднования дней рождений, корпоративы в лучших ресторанах города и др;  * Комфорт: гибкое начало рабочего дня, удаленный формат работы, либо работа в уютном офисе возле м. Горьковская;  * Возможность оплачиваемой релокации в Санкт-Петербург.","{'from': 210000, 'gross': False, 'currency': 'RUR'}",2021-06-14T13:07:46.978+03:00,B2Broker Санкт-Петербург,FLEXIBLE,False
15,"PostgreSQL, Docker, REST, Kafka, Docker-compose","Senior/middle Golang developer/teamlead in-house, remote",52147568,"Цифровая команда ""Технониколь"" разрабатывает более 46 цифровых проектов,многие из которых являются уникальными и планируются для коммерческогоиспользования. Каждый из участников команды может принять участие в разработкепроектов, максимально интересных для реализации. В разработке проекты умныхтехнологий управления инфраструктурой дома, коммерческая цифроваялогистическая платформа, внутренние приложения для комфортной работы вкомпании. Каждый из сотрудников Технониколь может стать инициатором цифровогопроекта, это создает перспективное поле для реализации и ваших идей.Мы готовы рассматривать и рекомендованных кандидатов, команда активнорасширяется и планируется подбор более 150 сотрудников.**Обязанности:**Разработка бэкенда цифровых продуктов, управление командой бэкендразработчиков в продуктовой разработке.**Требования:**1) Разработка:  a. GoLang более 2 лет  b. gRPC (Protobuf)  c. WebAPI (REST)  d. Docker|Docker-compose  e. Unit и интеграционные тесты2) Работа с БД:  a. MS T-SQL  b. PostgreSQL3) Асинхронная интеграция систем  a. Брокер сообщений Rabbit (владение Kafka тоже плюc)4) Общие навыки:  a. Проектирование приложений  b. Опыт работы с Redis  c. Знакомство с ElasticSearch  d. Понимание OAuth  e. Работа с облачными хранилищами объектов S3  f. Контроль версий – Git|Gitlab  g. Понимание и навыки CI|CD  h. Навыки работы в nix системах**Условия:**  Возможен in-house, remote, любой гибридный график  Полная занятость в проектах  Обязательное присутствие на ежедневных синкапах  Проектные премии, выездные конференции и мероприятия  Дополнительные условия и возможности обсуждаются","{'from': 400000, 'gross': False, 'currency': 'RUR'}",2022-02-07T09:05:40.724+03:00,ТехноНИКОЛЬ,FULL_DAY,False
16,"Golang, Kafka, Docker, PostgreSQL, SQL, SOLID, DDD, REST API, Microservices, WebSocket, CI",Golang Developer,50924793,"Наш центр является одним из ведущих провайдеров аэронавигационной информации исопутствующих сервисов в России. Наиболее перспективным направлением в этойобласти является создание и развитие цифровых сервисов. Всего десять лет назадзамена бумажной продукции на планшетные компьютеры казалась отдаленнойперспективой, а сегодня это реальность, открывающая новые возможности.Сегодня мы ищем тебя, инженера, который имеет опыт разработки на языке Golangдля усиления нашей команды, чтобы вместе строить цифровое небо. С нами тыпочувствуешь свою причастность к каждому белому росчерку в небе, оставленномуочередным лайнером!**Чем предстоит заниматься:**  * Разрабатывать новый и улучшать существующий функционал.  * Разбираться в процессах, связанных с подготовкой и выполнением полетов.  * Разрабатывать приложения, с которым работают наши внешние клиенты.  * Участвовать в разработке и развитии архитектуры проекта.**Отлично, если вы:**  * Обладаете знаниями Golang достаточными для написания микросервисов.  * Понимаете модель и принципы взаимодействия клиент-сервер (HTTP, Rest API, JSON, form data) и сами проектировали API.  * Понимаете принципы ООП и Design Patterns, SOLID, умеете создавать  поддерживаемый код.  * Имеете опыт написания unit тестов и мокирования отдельных частей приложения.  * Обладаете уверенными знаниями SQL, был опыт работы с PostgreSQL.  * Умеете работать с Docker.  * Знаете технический английский на уровне чтения документации.**Будет плюсом:**  * Желание расти и разбираться в новых областях.  * Имеете опыт в разработке на PHP или можете читать код написанный на нём.  * Работали с WebSocket.  * Знаете что такое Clean Architecture, DDD;  * Опыт проектирования и настройки CI/CD системы.  * Работали с ElasticSearch, Mongo, RabbitMQ, Kafka, GraphQL, Redis;  * Работали с Prometheus, имели опыт инструментирования сервисов и настройки дашбордов в Grafana.  * Опыт организации межсервисного взаимодействия с gRPC и использование Protobuf.**Условия:**  * Оформление, отпуск, больничный и пр. согласно ТК РФ.  * ДМС.  * Доплата к больничным и отпускам до полной заработной платы.  * Работа в комфортном офисе компании либо на удаленке, без трекинга времени и прочих перегибов.  * График: ПН-ПТ, 8-часовой рабочий день, плавающее начало рабочего дня.  * Дружелюбный профессиональный коллектив.  * Посещение конференций и прочих профильных мероприятий.  * Интересные задачи в нестандартных проектах, в которых хорошо виден ваш личный вклад.  * Корпоративные мероприятия и индивидуальное внимание.  * Корпоративный английский.","{'from': 140000, 'to': 190000, 'gross': False, 'currency': 'RUR'}",2022-01-11T12:04:24.170+03:00,СЗ РЦАИ,FULL_DAY,False
17,"Docker, Golang, PostgreSQL, Kubernetes, RabbitMQ, Kafka",Senior Golang Developer,52015842,"Мы создаем торговую платформу, которая ориентирована на профессиональныхучастников финансового рынка — инвест-банки, хедж-фонды, управляющие компании.В нашей команде — профессионалы как из мира инвестбанкинга, так и IT.Участники команды — ex сотрудники JP Morgan, Московской Биржи, Deutsche Bank,Kaspersky, Rusnano и других известных компаний, объединенные общим стремлениемделать классные и полезные продукты. Стартап на ранней стадии, но уже хорошопрофинансирован.**Мы предлагаем:**  * Интересные задачи — реализацию архитектуры биржи и торговой платформы, которая будет обеспечивать время реакции, измеряемое в миллисекундах при нагрузках в тысячи и десятки тысяч запросов в секунду, поддержку всех бизнес-процессов брокера (от AML и отчетности до контроля рисков в режиме реального времени), возможность применить и прокачать скилы в создании высоконагруженных сервисов, обработке больших данных, AI;  * Драйвовый коллектив единомышленников, современный технологический стек, отсутствие бюрократии, широкий простор для творчества и роста;  * Высокий фикс — в зависимости от квалификации;  * Удаленная работа.**Обязанности:**  * Дизайн архитектуры и разработка backend-а продукта с соблюдением баланса скорости и качества, высокой степенью самостоятельности принятия решений**Требования:**  * Опыт Golang не менее 1 года;  * Понимание и следование базовым принципам эффективной разработки - OOP, SOLID, TDD;  * Понимание архитектуры высоконагруженных проектов;  * Опыт работы с middleware — PostgreSQL, RabbitMQ, Redis, Kafka.**Будет плюсом:**  * DevOps, Docker, Kubernetes;  * Знания и опыт в сфере machine learning, AI;  * Bash, Python;  * опыт работы с финансовыми технологиями (торговые платформы, финансовые рынки).","{'from': 250000, 'to': 300000, 'gross': False, 'currency': 'RUR'}",2022-02-02T07:42:50.975+03:00,ФИНСОФТ,REMOTE,True
18,Golang,GoLang Senior разработчик,50862126,"**Международная компания B2Broker (Business to Broker) — это финтехразработчик и провайдер ликвидности для брокерских компаний, банков иинвестиционных фондов. Мы не занимаемся брокерской деятельностью, а предлагаемготовые решения для других компаний по всему миру.  Занимая свою нишу на рынке с 2014 года, компания является лидером в своейсфере деятельности, в связи с чем постоянно растет и расширяется. Насегодняшний день офисы компании расположены в Москве, Санкт-Петербурге,Лимассоле, Гонконге, Минске, Лондоне, Дубае, Киеве.**     **Над чем предстоит работать:**  * Система агрегации и преобразования данных;  * Автоматизированные торговые решения;  * Сервисные API;  * Архитектура и проектирование высоконагруженных-отказоустойчевых систем.**Что мы ожидаем:**  * Опыт разработки на GoLang с использованием std модулей от 3х лет;  * Разработка с использованием концепций конкурретного выполнения и механизмов синхронизации;  * Знание ООП и паттернов программирования и практика их применения;  * Опыт написания unit тестов и мокирования отдельных частей приложения;  * Владение практиками выявления Race condition, Deadlock и их устранение;  * Практика сбора реалистичных метрик работы приложения и тюнинг производительности;  * Опыт работы с сетевыми/файловыми потоками данных;  * Опыт дизайна и построения распределённых систем;  * Опыт разработки с использованием SQL и NoSQL баз данных, key-value хранилищ и брокеров сообщения;  * Знание структур хранения данных и алгоритмов работы с ними;  * Обладание аналитическими навыками и профессиональным кругозором.**Используемые технологии:**  * GoLang + gomod;  * ClickHouse, LevelDB, Hadoop, Spark или др.;  * Prometheus, pprof;  * WebSocket, HTTP/2, gRPC;  * JSON, XML, ProtoBuf;  * NATS, Kafka или др.;  * Docker, k8s.**Мы предлагаем:**  * ​​​​​​Надежность: официальное оформление по ТК, гарантированные бонусы (13-ая ЗП для проработавших год+);  * Развитие: возможность практики английского языка с носителями, ресурсы на реализацию смелых идей, возможность участвовать в профильных конференциях, неограниченный профессиональный рост и работу в развивающейся международной компании;  * Активная корпоративная жизнь: новогодние бонусы сотрудникам, прошедшим испытательный срок, празднования дней рождений, корпоративы в лучших ресторанах города и др;  * Комфорт: гибкое начало рабочего дня, работа в уютном офисе в Москва сити;  * Возможность оплачиваемой релокации в Москву.","{'from': 210000, 'gross': False, 'currency': 'RUR'}",2022-01-10T12:24:57.366+03:00,B2Broker Москва,FLEXIBLE,False
19,"Английский — B2 — Средне-продвинутый, Redis, RabbitMQ, Golang, PostgreSQL",Go/Golang Developer,51708907,"A fully asset-backed fintech startup with HQ in Hong Kong SAR is looking for abackend software engineer with experience building scalable, highly performantand secure applications. Ideally with experience in Golang & knowledge ofBlockchain, specifically EVM based chains.Launched in 2018 the company has managed to attract the brightest talent inthe industry gathering people from Soshace, Synergy, WorldFirst, Access Softekand others under one roof.Spread across 6 countries, the company is on a mission of introducing theworld to the potential future of what money might become.We are currently growing and looking for a number of engineers. Your senioritylevel matters the least. We are looking for crypto enthusiasts and people whoare willing to help humanity become decentralized.**Responsibilities:**  * Develop prototypes for new ideas proposed by you and the team;  * You are the owner of your projects. We are open-minded to new technologies and you can try out different things here;  * Identify issues and implement solutions to complex problems in large-scale backend infrastructure and mobile platforms;  * Management of documentation of all code and functionalities implemented;  * Work closely with DevOps operations to improve tech stack for long-term engineering initiatives;  * Experienced with various technologies, a fast learner and have a ""get things done"" mentality;  * Humble to embrace better ideas from others, eager to make things better, open to challenges and possibilities;  * Propose and design system architecture;  * Participate in design & code review.**Requirements:**  * Hands-on experience with Go;  * Experience with PostgreSQL, MongoDB;  * Experience with AWS and Elasticsearch;  * Understanding of Redis, Kafka, RabbitMQ.**Preferred qualifications:**_None of this is required but we will be impressed if you have:_  * Expert at one/several of the BE programming languages such as PHP, Ruby, C++/C#, Python etc;  * Experience with Web3, Ethereum development.**Conditions:**  * Work in a way that suits you, we are based in Hong Kong, but welcome remote workers from any location;  * Make a real difference, all ideas are welcome, and we are always looking to build new products;  * Flat company structure;  * Competitive salary with the option of being paid directly on chain.","{'from': 4000, 'to': 8000, 'gross': True, 'currency': 'USD'}",2022-01-25T13:07:05.121+03:00,Top Remote Talent,REMOTE,True
20,"PHP, MySQL, Redis, Git, Golang, Docker","Senior Backend Developer (Golang, php)",48909574,"**inDriver** — **** международный сервис пассажирских перевозок. Мы создаемглобальный высокотехнологичный продукт, который меняет жизнь миллионов людей клучшему. Входим в топ-3 мобильных сервисов для заказа поездок в мире — 100млн. установок, 1 млрд. поездок, 500+ городов в 34 странах мира.  На сегодняшний день inDriver совершает более 1 миллиона поездок ежедневно помиру. И это - только начало!Мы ищем удаленного **Senior Backend** разработчика.В команде разработки более 200 инженеров и мы продолжаем расширять команду.Используем Golang для разработки продуктов (монолит на PHP и Golang), базуданных MySQL, MongoDB, а кэш на Redis. Разработку ведем на Github, используемTeamCity и Github Actions.В инфраструктуре Docker, Kubernetes, Helm, Prometheus, Grafana и Kafka. Ещё мыиспользуем Feature Toggles, Blue-Green Deployment и другие подходы кразработке, чтобы ничего не сломалось в продакшене.**Вам предстоит:**  * разработка и поддержка backend сервисов на Go/PHP;  * активное участие в прототипировании новых решений;  * разработка и улучшение функциональности продукта;  * проведение код-ревью, написание юнит тестов.**Наши пожелания:**  * знания языка/ов программирования бэкэнда Go или PHP;  * интерес к новым технологиям, средствам автоматизации процессов разработки;  * ответственность, стремление работать в команде и развиваться (мы будем регулярно отправлять на курсы).**Мы предлагаем:**  * стабильную заработную плату, соблюдение ТК РФ, ДМС со стоматологией;  * современные MacBook Pro и другое необходимое для работы оборудование;  * неограниченные возможности профессионального и карьерного роста, регулярное внешнее и внутреннее обучение от наших партнеров;  * частично или полностью оплачиваемые дополнительные обучающие курсы, в том числе занятия английским языком;  * удаленный формат работы;  * возможность стать частью международной команды профессионалов и просто хороших людей, которые все вместе создают одну из самых крутых историй успеха в мировой IT-индустрии.","{'from': 256000, 'gross': False, 'currency': 'RUR'}",2021-10-18T09:37:31.973+03:00,inDriver,FULL_DAY,False
21,"Английский — B2 — Средне-продвинутый, PostgreSQL, Linux, Git, Постановка задач разработчикам, Системное мышление, Kibana, Кubernetes, Docker, GoLang",Руководитель разработки / Senior Team Lead,49667335,"**Кто мы?**Мы — динамичная компания IT-энтузиастов, предлагающая лучшие на рынке решенияпо противодействию мошенничеству и управлению рисками для онлайн-бизнесафинансовых институтов.Мы работаем на рынке с 2016 года, ведем бизнес в 20 странах от Испании доФилиппин, наши клиенты — лидеры рынка в своих индустриях. Наш продуктполностью проприетарный, построен на фундаменте из высоко-нагруженных системобработки данных, инжиниринга данных и предиктивной аналитики.**Типовые задачи:****CTO - ""играющий тренер""**\- Постановка задач и взаимодействие с командой разработчиков, тестировщиков,технических писателей, системных аналитиков;\- Разработка решения для запуска и сопровождения разрабатываемого компаниейПО на серверах компании. (Linux, Postgresql, Clickhouse, Elastic search,Python, Golang);\- Разработка решений для управления кластерами, бэкапирования, обновлений -системы виртуализации и контейнеризации (Кubernetes);\- Организация и развитие системы контроля качества и тестирования;\- Управление и развитие инфраструктуры (CI/CD - GitLab-CI, Git);\- Настройка и управления системой мониторинга и оповещения (Prometheus,Grafana);\- Настройка и управления системой логирования (ElasticSearch, Logstash,Kibana);\- Разработка скриптов для автоматизации (sh).**Ожидаемый skillset (не обязательно знать все):**\- Linux и PostgreSQL/Cassandra обязательны;\- Настройка локальной сети между физическими серверами, конфигурация OpenVPNдля доступа в приватную сеть;\- Опыт настройки self-hosted clouds с помощью Docker/Kubernetes;\- CI/CD, Gitlab-CI, git. или аналоги;\- Elastic search или аналог;\- Prometheus, Grafana или аналоги.**Какие возможности мы даем:**\- Работа в команде профессионалов в сфере технологий для финансовыхинститутов;\- Офис в центре Москвы (недалеко от Московского Зоопарка);\- Оформление в полном соответствие с законодательством РФ;\- Медицинская страховка или возмещение медицинских расходов;\- Развитие с гибкой траекторией;\- Прямое подчинение ГД;\- Возможность работь из дома, удаленно;\- Персональный премиальный лэптоп;\- Участие в топовых международных конференциях;\- Курсы повышения квалификации;\- Наличие в офисе средств профилактики Сovid-19: аппарат ""Дезар"", маски,перчатки, санитайзеры для рук.","{'from': 400000, 'to': 600000, 'gross': True, 'currency': 'RUR'}",2021-11-16T11:04:07.764+03:00,JuicyScore,FLEXIBLE,False
22,"Git, Go, ClickHouse, Linux, XML, Web",Middle GoLang developer,52182894,"OTM — высоконагруженный сервис (300+ млрд запросов рекламы в месяц),показывающий видео/баннерную/аудио рекламу крупнейших брендов на крупнейшихроссийских сайтах.С июня 2021 компания входит в группу компаний ""Вымпелком"" (Билайн)Мы ищем golang разработчика, который готов взяться за сложные, но интересныезадачи:  * Поддержка/разработка SSP и DSP с использованием ML  * Интеграция с продуктами ""Билайн""  * Построение аналитической системы (DMP)Само собой делать это все придется не самому — а в команде с еще тремя backendи тремя фронт-енд разработчиками и тестировщиком.Мы постоянно работаем над усовершенствованием процессов и технологий, поэтомупостоянно тестируем новые технологии, которые могут улучшить работу системы. Унас весьма сплоченная команда, мы против формального подхода к работе, поэтомуне поленитесь кратко но интересно представить себя — это будет большим плюсом.**Обязанности:**  * Поддержка SSP/DSP  * Командный сode-review  * Активное участие в выборе необходимых технологий  * Документирование созданного программного обеспечения**Требования:**  * Высшее или неоконченное высшее техническое образование  * Опыт коммерческой разработки на GO – от 3-х лет  * Опыт работы с высоконагруженными проектами  * Хорошее знание SQL/NoSQL  * Хорошее знание web-технологий  * Опыт работы с Git на уровне опытного пользователя**Крайне желательны:**  * Опыт работы с ClickHouse  * Технический английский  * Понимание сетевых протоколов  * Опыт работы с видео, рекламой или аналитическими системами**Условия:**  * Белая заработная плата от 250 тысяч до 300 тысяч рублей  * Большие и интересные проекты, работающие с ведущими сайтами Рунета  * Оформление по ТК РФ  * Отличный коллектив  * Уютный офис в центре Москвы, который не обязательно посещатьНиже только офисные бенефиты (для тех кто таки готов приезжать):  * Всегда в наличии свежемолотый кофе, разные чаи  * Велопарковка во дворе, наличие спортзала, душа  * Место на автопарковке около офиса","{'from': 250000, 'to': 300000, 'gross': False, 'currency': 'RUR'}",2022-02-07T19:13:12.068+03:00,Videonow,FULL_DAY,False
23,"Японский — B1 — Средний, Английский — B2 — Средне-продвинутый, AWS, GCP, DevOps, Go, Golang, Python, Docker, Kubernetes, Terraform",Senior DevOps in Blockchain Startup,51835876,"**О компании:**Nihongo Online School - компания, основанная в 2019 году с целью помощииностранцам, работающим в японских компаниях. Основные сферы деятельностькомпании - обучение японскому языку, коучинг, аутстаффинг.     ** _Мы будем очень благодарны, если при отклике вы приложите версию вашегорезюме на английском языке._****Обязанности:**  * Разработка и тех. обслуживание за счет внедрения инструментов, которые автоматизируют работу и улучшат процесс разработки  * Автоматизация delivery-процессов и capacity management  * Разработка конфигурационных и инфраструктурных решений  * Диагностика, устранение неполадок и проблем с программным обеспечением  * Консультирование по улучшению архитектуры в процессе разработки**Требования:**  * Релокация в Японию  * Опыт работы DevOps или на аналогичной должности от 3-х лет  * Уверенное владение английским языком  * Опыт разработки с помощью AWS or GCP  * Опыт работы с крупномасштабными распределенными средами  * Опыт разработки с помощью Go, Python или других языков  * Опыт работы с Docker, Kubernetes, Terraform и т.д.**Условия:**  * Заработная плата - от 458 000¥ (прим. 315 000₽) до 1 250 000¥ (прим. 860 000₽) gross в месяц  * Гибкий график  * Возможна удаленная работа (но с территории Японии)","{'from': 315000, 'to': 860000, 'gross': True, 'currency': 'RUR'}",2022-01-27T10:07:32.572+03:00,Петухова Алия,FULL_DAY,False
24,"Go, Golang, API, PostgreSQL, SQL",Senior Golang developer,50729081,"**Prequel** — это не просто один из лучших фото- и видеоредакторов на мировомрынке, но и настоящее творческое комьюнити. Наша миссия — вдохновлять людей повсему миру рассказывать свои истории, высказываться и выражать себя черезконтент, а все инструменты Prequel помогают достичь желаемого результатабуквально в одно касание. А еще за плечами у Prequel коллаборации со всемирноизвестным брендами.Нашим приложением пользуются звезды, мировые бренды, лидеры мнений (и,вероятно, кто-то из твоих друзей). А еще нас очень любят Gen Z, поэтому мы вPrequel не стареем. Каждый день Prequel используют больше **2 млн. человек,**а в месяц создается больше **70 млн. приквелов**.Еще немного статистики: продукт в релизе с 2018 года, и за это время мы не раззанимали верхние точки в сторах по всему миру (стабильно в ТОП-15 по США, анедавно – в ТОП-3). Средняя оценка в AppStore — 4.8 (Prequel — практическиотличник, чем мы гордимся).Мы не привыкли мыслить «в рамках» — мы ценим креатив, свободу самовыражения истремление развиваться дальше и дальше. На достигнутых результатах мы неостанавливаемся и мы ищем тех, кто будет помогать нам покорять сердца новыхпользователей, создавая что-то гораздо большее, чем фото- и видеоредактор.Сейчас мы в поисках талантливого и увлеченного **Senior Golang developer** ,который будет делиться с коллегами своими идеями и вкладываться в развитиепродукта и комьюнити.**С чем предстоит работать:**  * Разрабатывать архитектуру, способную выдержать десятки тысяч RPS;  * Создавать сервисы с нуля;  * Принимать участие в разработке core-модулей (метрики, логгирование, трейсинг и многое другое);  * Создавать и оптимизировать схемы хранения данных;  * Принимать участие в создании культуры бэкенда в компании.**Что мы хотим видеть:**  * Опыт работы с Go или другими ЯП от 3 лет;  * Глубокое понимание многопоточного программирования;  * Понимание принципов построения HL/HA решений;  * Опыт работы с PostgreSQL или другими РСУБД от 3 лет;  * Опыт создания RPC API/REST API;  * Понимание принципов эксплуатации и мониторинга сервисов;  * Опыт работы с Kubernetes.**Будет плюсом:**  * Опыт работы с шардированными кластерами PostgreSQL;  * Опыт работы с GRPC и Protobuf;  * Опыт работы с нагруженными кластерами Redis или Memcached;  * Опыт работы с Kafka или RabbitMQ;  * Опыт создания микросервисной архитектуры с нуля;  * Опыт эксплуатации S3-like хранилищ.**Мы предлагаем:**  * Стильный офис прямо напротив Кремля;  * Работа в успешном продукте с мировой аудиторией;  * Увлекательные, креативные и разноплановые задачи;  * Возможность получить ценный опыт на одном из самых сложных и интересных рынках в мире;  * Постоянное саморазвитие, возможность карьерного роста и поддержка от команды;  * Гибкий график: можно начинать работать в 11 (если ты не фанат ранних подъемов и пробок), а можно с 9 или 10;  * Движовый коллектив, с которым интересно решать рабочие креативные задачи и неформально проводить время — мы любим ходить на пикники, устраивать корпоративы, играть на музыкальных инструментах и готовы к любым предложениям с твоей стороны;  * Оформление по ТК, ДМС со стоматологией после испытательного.**Что предстоит сделать, чтобы стать частью Prequel:**  * Откликнуться на вакансию;  * Пообщаться с нашим HR отделом;  * Пройти интервью с членами твоей будущей команды.",,2021-12-28T12:13:32.661+03:00,Prequel,REMOTE,False
