,key_skills,name,id,description,salary,creation_time,employer,schedule,accept_temporary
23,"Git, ООП, Golang, Работа с базами данных, GitHub, PHP, PostgreSQL",PHP Developer (middle),52024759,"**Обязанности:**\- поддержка и развите сервиса каталога фильмов и игр (более подробно приличном общении)**Требования:**\- основной стек: php + pgsql;\- понимание алгоритмов, структур данных, ООП, PSR\- опыт написания тестов (PHPUnit, Codeception)\- базовые принципы организации и оптимизация реляционных баз данных\- базовое понимание систем контроля версий (у нас git)**Обязательно! Наличие портфолио на GitHub итп.****Будут плюсами:**\- опыт работы с высоконагруженными проектами;\- опыт работы с инструментами непрерывной интеграции (у нас gitlab-ci);\- опыт разработки на Golang;**Условия:**\- возможность удаленной работы (рассматриваем кандидатов из любых регионов);\- по желанию: работа в офисе рядом с м. Чкаловская\- оформление по ТК РФ;\- гибкий график;","{'from': 180000, 'to': 250000, 'gross': False, 'currency': 'RUR'}",2022-02-02T11:05:10.807+03:00,Юпитер,FLEXIBLE,False
24,"golang, SQL, PostgreSQL, Redis, docker, RabbitMQ, Unit Testing, Git, Kubernetes, Scrum",Middle Golang Developer,52160690,"Привет!Мы компания **Quadcode** , разрабатываем трейдинговую SaaS платформу дляклиентов по всему миру.     **Сейчас ищем Golang разработчика в несколько команд:****1) Retention development** - **** Здесь ребята разрабатывают внутренниеинструменты для маркетинга (админка и система рассылки писем намногомиллионные аудитории). Есть архитектурно сложные задачи, связанные спараллельностью и корректностью массовых рассылок, а также обработка большихобъёмов данных.В команде уже есть 5 разработчиков, 2 тестировщика, автоматизатор и тимлид.**2) Banking (new project)** \- команда с нуля разрабатывает собственныйбанкинг и payment system provider для обеспечения возможности ввода и выводасредств пользователями торговой платформы. Предстоит разработка архитектурыпроекта совместно с архитектором и тимлидом, а также разработка бэкенда дляплатежного шлюза с нуля, интеграция с платежными системами, и совсем немногоразработки админки для управления шлюзом (пригодится хотя бы минимальный опытразработки фронта, желательно на React). В будущем наймём в команду фронтенд-разработчика. Будут максимальные возможности для проявления инициативы,участие в построении команды.Приглашаем уверенного в Golang мидла и сеньора присоединиться к нашей ещёнебольшой команде (тимлид и QA инженер).**3) Buskit -** Команда занимается инфраструктурной разработкой (PaaS), пишетутилиты для самописной шины данных, которая обеспечивает взаимодействиемикросервисов (гарантия доставки, безопасность и высокая скорость). Пригодитсяопыт низкоуровневой разработки, знание сетей.В команде уже есть 3 разработчика, __ QA __ инженер, тимлид.**Общее в процессах:**  * работаем по Scrum;  * основной язык программирования Go;  * покрытие кода unit-тестами;  * работаем в тесном взаимодействии с другими подразделениями и службами эксплуатации.**Стек технологий:**  * Golang;  * CI/CD: Kubernetes, Docker, Gitlab;  * DB: PostgreSQL, Redis;  * Service discovery: Hashicorp's Consul, Vault;  * Monitoring: Grafana, Graylog, Jaeger;  * Message broker: RabbitMQ и самописная шина данных.**У нас ты сможешь** **поработать с большим потоком данных, добавлять новуюфункциональность к существующим микросервисам и создавать новые сервисы с нуля70% времени. А также:**  * Много кодить на Go;  * Создавать интеграционные и юнит-тесты;  * Участвовать в командных дейли, планировании, грумингах, ретроспективах, код-ревью;  * Взаимодействовать со смежными командами разработки и эксплуатации.**От тебя мы ожидаем:**  * опыт разработки на Golang от 1,5 лет;  * хорошие знания SQL (мы используем PostgreSQL);  * внимательность, качественный подход к тестированию кода.**Будет плюсом:**  * знание Redis;  * Docker, k8s.**Этапы отбора:**  1. Техническое интервью (онлайн).  2. Финальное общение с командой (онлайн).",,2022-02-07T12:14:06.753+03:00,Quadcode,REMOTE,False
25,"Go, MySQL, Clickhouse, Golang",Middle Go Developer,50655841,"**RollerAds** — международная Ad-Tech компания, работающая в сфере интернет-маркетинга. Уже 2 года мы помогаем паблишерам успешно монетизировать своисайты, а рекламодателям — получать качественный трафик. Мы команда из спецов врекламе и сильного отдела разработки.Сейчас мы в поисках **Software Engineer** для развития нашей платформы. У насесть большое количество сервисов, написанных на Go, задеплоенных в k8s иогромное количество траффика - до 700 000 запросов в секунду.**Чем предстоит заниматься?**  * Участвовать в проектировании и разработке сервисов;  * Разрабатывать алгоритмы ротации рекламы, а также алгоритмы защиты от рекламных ботов;  * Улучшать обход базы с подписчиками на рекламу;  * Оптимизировать скорость ответа сервисов и их пропускную способность;  * Уметь хранить и обрабатывать полученные события.**Что мы ожидаем от тебя?**  * Уверенные знания Go. Опыт других языков с GC будет плюсом;  * Понимание работы стека TCP/IP;  * Способность написать сложные SQL запросы. Мы используем MySQL и Clickhouse;  * Опыт работы с распределенными KV-хранилищами(aerospike, cassandra, scylla, etcd);  * Желание работать в команде.**От нас:**  * Возможность работать в офисе, гибридно или полностью удалённо;  * Гибкое начало дня 11:00-12:00;  * Оформление по ТК или как ИП;  * Комфортабельный офис А-класса в шаговой доступности от станций метро Горьковская, Чкаловская, Спортивная;  * Команда из сильных разработчиков, готовых делиться опытом.","{'from': 200000, 'gross': False, 'currency': 'RUR'}",2021-12-23T13:02:48.361+03:00,RollerAds,REMOTE,True
26,,Python Developer,51160196,"  АСД Технолоджиз, разработчик платформы cloudike.com (white-label облачноехранилище персональных данных для телекома) ищет Python Developer.  О вакансии простыми словами. Наша платформа Cloudike активно расширяется и мыищем ведущего Python разработчика - любой регион**По вакансии:** открыто несколько позиций, уровень (и вилка ЗП) от Middle доSenior.**Требования** :python3.xfastapiceleryrabbitmqorm (sqlalchemy,alembic/djangoorm)asynciounittests (postgresql/mongodb)redisТехнический английскийЖелательно:\- golang\- openstackВакансия открыта в офисах: Москва, Нижний Новгород, Санкт-Петербург.  Возможна 100% удаленная работа (все города западнее Урала).","{'from': 200000, 'to': 350000, 'gross': False, 'currency': 'RUR'}",2022-01-17T00:35:30.986+03:00,АСД Технолоджиз,FULL_DAY,False
27,"Английский — B1 — Средний, Git, Python, Redis, Django Framework, asyncio, RabbitMQ, Kafka, Высоконагруженные системы, PostgreSQL",Python developer (Middle),51183293,"Python разработчик (Middle) с опытом от 2,5 лет. Возможен удаленный форматработы, либо микс**White Сode** \- IT компания, которая занимается разработкой и запускомсобственных веб и мобильных приложений для международного рынка. Мы являемсяпродуктовой компанией, никакого аутсорсинга. Только СВОИ интересные проекты всфере рекламы и финтеха, реализуемые как в России, так и на мировом рынке.Для реализации новых проектов мы ждем ТЕБЯ в свою команду – талантливого иответственного Back-End Python разработчика.**Чем интересным предстоит заниматься:**  * Поддержкой, развитием и оптимизацией проектов;  * Проектированием и развитием архитектуры баз данных;  * Разработкой новой функциональности и улучшением имеющейся;  * Связкой backend и frontend - тесным взаимодействием с frontend-разработчиком (front - JavaScript);  * Здорово, если ты умеешь генерировать идеи, умеешь их аргументировать и способен брать ответственность за их воплощение и внедрение;**Навыки, которые необходимы:**  * Хорошие знания _Python;_  * Хорошие знания _Django;_  * Опыт работы с _asyncio_ , _aiohttp;_  * Опыт разработки высоконагруженных систем;  * Большой опыт работы с SQL и NoSQL такими как PostgreSQL  Redis, RabbitMQ и Kafka. Бонусом будут знания ElasticSearch, Cassandra иClickHouse;  * Знание базовых паттернов и идиом;  * Опыт работы с REST API;  * Опыт работы c Git;  * Знание Английского языка на уровне чтения технической документации;  * Плюсом будет опыт разработки на GoLang.**Мы рады предложить тебе:**  * Высокую оплату труда (250-300 т.р.);  * Интересные проекты в команде крутых специалистов;  * Офис - бизнес центр класса А в центре Санкт-Петербурга площадью 700 кв.м. со своей кухней, спортзалом, зоной для отдыха;  * Официальное трудоустройство согласно ТК РФ, если нет препятствий к оформлению в России. Для остальных, в том числе иностранцев, заключаем договор ГПХ;  * Возможность выбора оборудования для работы (на данный момент выбор большинства iMac 27”);  * Для тех, кто в офис - ДМС высокой категории в СК «РЕСО-Гарантия» (более 150 клиник, включая стоматологию, амбулаторное лечение, вызов скорой помощи, стационар);  * Для тех, кто в офис - оплачиваемые обеды;  * Лояльный график с началом рабочего дня в 9.30 или 11.00. Обед, продолжительностью 1 час, в удобное время.Постарайся к отклику, помимо резюме, прикрепить проект, компонент илибиблиотеку, которыми ты гордишься, чтобы мы посмотрели на твой код.     **До встречи в White Code!**","{'from': 250000, 'to': 300000, 'gross': False, 'currency': 'RUR'}",2022-01-17T10:53:28.192+03:00,Вайт Код,FULL_DAY,False
28,"Golang, PostgreSQL, CockroachDB, MongoDB, Kafka, Nats, gRPC, Docker, GitlabCI",Backend Developer (Golang),52112106,"OUTSIDE требуется опытный специалист по backend разработке    В самой продвинутой IT компании OUTSIDE DIGITAL открыта позиция **Middle /Senior Backend Developer**. Мы ищем опытного Golang разработчика, которыйбудет:  * разрабатывать отказоустойчивые сервисы на Go;  * проектировать и поддерживать микросервисы, предлагать архитектурные решения;  * проводить code review, декомпозицию задач менее опытным разработчикам;  * делать интеграции с внутренними и внешними сервисами.Мы ожидаем от кандидатов опыт **коммерческой разработки на Go не менее 2хлет,** есть опыт интеграции с API, работали с git и не представляйтеразработку без него.Помимо крутых хард скиллов, желательно любить немецкие машины, мототехнику ифанатеть от скандинавских мебельных брендов. А если вы еще и катаетесь насноуборде, то мы точно сработаемся.У нас драйвовая команда с отлаженными бизнес-процессам, здоровыми отношениямии самым передовым стеком. Мы свободно обсуждаем и внедряем идеи, рискуем инесем ответственность, тестируем новые инструменты и гипотезы.    Отсутствие бюрократии, корпоративщины и прочих ""костылей"" бизнеса позволяетнам развиваться быстрей конкурентов, работать с крупными брендами, сохранятьсвою идентичность и внутреннюю свободу.Relaxed атмосфера, нет культа личности и много свободы для творчества. Неуверены, что стоит упоминать ДМС и другие плюшки, но они у нас также есть.Формальные условия работы:  * оформление по ТК;  * офис в Москве;  * гибрид / удаленка + гибкий график;  * новое оборудование Apple;  * отпуск 32 дня.**Откликайся** — **> Think outside the box **","{'from': 160000, 'to': 250000, 'gross': False, 'currency': 'RUR'}",2022-02-04T14:21:48.619+03:00,OUTSIDE DIGITAL,FULL_DAY,False
29,"Python, Django Framework, PostgreSQL, Linux, SQL, golang",Python разработчик (senior) (backend)/ Backend Team lead,43941903,"Ищем активного человека с опытом написания различных серверных приложений дляmobile/web, который стремится развиваться и делать интересный и полезныйпроект в сфере Fintech. В обязанности будет входить доработка существующегомобильного приложения и его модулей, адаптация и исправление ошибоксовместимости модулей. **СОБЕСЕДОВАНИЯ ПО СКАЙПУ.****Обязательные навыки:**  * **Уверенное знание python 3.х, с опытом работы от 2 лет, уровень программирования не ниже middle** ;  * Понимание работы asyncio, многопоточности, высоконагруженных приложений;  * Хорошее знание SQL, опыт работы с ORM и без, умение делать сложные запросы;  * Опыт работы с PostgreSQL;  * Опыт разработки REST API/websocket;  * Опыт работы с linux console;**Будет плюсом:**  * Понимание как работает python/go с PostgreSQL посредством драйверов, особенности работы.;  * Знакомство с разными фреймворками (django, flask, pyramid);  * Знание других языков и разносторонний опыт;  * Понимание CI/CD;**Условия:**  * Офис в 7 минутах от м. Ленинский проспект;  * Возможности для профессионального роста;  * Интересные и сложные задачи;  * Полный день с гибким графиком работы;  * Дружный и амбициозный коллектив.","{'to': 500000, 'gross': False, 'currency': 'RUR'}",2021-04-16T10:29:21.553+03:00,Лендсбэй,FULL_DAY,False
30,"Golang, PostgreSQL, Git, SQL, ООП, Docker, Высоконагруженные системы, Проектирование архитектуры приложений, Redis","Backend разработчик Golang (Middle, Senior)",52122155,"Привет!Меня зовут Алан, я рекрутер команды Holyweb. Мы помогает запускать цифровыесервисы в финтех, ритейле и e-commerce. Сейчас мы масштабируемся и хотим статьNo1 в России по Golang.**Обязанности:**  * Высоконагруженный сервис с построением микросервисной архитектурой (Golang, gRPC, Protobuf, JSON-RPC);  * Хранение и обработка больших объемов данных (PostgreSQL, MongoDB, ClickHouse);  * Системы мониторинга (Prometheus, Grafana);  * Очереди обмена и кеши (RabbitMQ, Kafka, Redis);  * Разнообразие микросервисов, от потоковой real-time обработки данных до API;Команды из 4-6 golang-разработчиков + тимлид;**Требования:**  * Общий стаж от 4-х лет (любой язык программирования на backend);  * Коммерческий опыт разработки на Golang от 2х лет.  * Опыт с БД PostgreSQL/MySQL, Redis, Kafka;  * Понимание принципов CI/CD;  * Опыт применения TDD/BDD при разработке и рефакторинге;  * ClickHouse.**Условия:**  * Возможность работать удаленно;  * Отсутствие душной корпоративной культуры;  * Гибкий график с началом работы с 8 до 10 по Москве,  * Пересмотр зп каждые полгода в зависимости от навыков;  * Тренинги, митапы, стримы, конференции и профессиональные курсы за счет компании;  * Оформление по ТК РФ, оплачиваются больничные и отпускные;  * Бонусы: покупка ноутбука до 100 000 руб. (ноутбук передается в собственность);  * Компенсация по программе Holyrelax, где вы выбираете то, что вам действительно нужно;  * Корпоративные курсы английского языка.","{'from': 180000, 'to': 280000, 'gross': False, 'currency': 'RUR'}",2022-02-04T18:04:55.454+03:00,Holyweb,REMOTE,False
31,"Английский — B2 — Средне-продвинутый, Английский язык, Golang",Middle/Senior Golang Developer,50715860,"В *Instinctools открыта вакансия **Middle/Senior Golang Developer*****instinctools** – 20+ лет опыта разработки программного обеспечения,развития собственных IT-продуктов и полного спектра IT-услуг.**Немного о нас:**  * Создаем программное обеспечение, развиваем собственные IT-продукты (например: https://whitebird.io) и оказываем полный спектр IT-услуг;  * 20+ лет на рынке;  * Резидент ПВТ;  * 650+ успешно реализованных проектов;  * 350 сотрудников;  * 5 офисов в 4 городах (Гродно, Минск, Штутгарт, Москва). Мы открыты и для удаленного сотрудничества.**Описание проекта:****Заказчик:**Американская международная компания в сфере перевозок.   **Цель проекта** \- разработка **платформы по взаимодействию с поставщиками****данных** , позволяющей эффективно добавлять и интегрировать новыхпоставщиков в существующую экосистему.     **Преимущества новой платформы:**  * уменьшение внутренних затрат путем создания общего интерфейса для провайдеров, чтобы они сами могли интегрироваться, к тому же отпадет необходимость поддерживать большой набор специфических интеграций для каждого поставщика.  * уменьшение количества запросов к поставщикам путем отказа от повторного запроса к определенному поставщику, если эти данные уже получены от другого поставщика.  * увеличение скорости подключения новых поставщиков.  * общая инфраструктура с единым сервисом для всех интеграций позволит уменьшить потенциал рисков безопасности, улучшить контроль пропускной способности.  **Задачи:**Разработка новых интеграций, доработка платформы**Стек технологий:**Golang, gRPC/Protobuf, Thrift, S3, Kafka, Elasticsearch, Logstash, Kibana,SFTP**Hard Skills:**  * Опыт разработки на Golang от 1, 5 лет**Soft Skills:**  * умение работать в команде;  * опыт прямой коммуникации с заказчиками;  * способность самостоятельно уточнять требования у клиента.**English:**Intermediate+**Мы будем рады предложить:**  * Работу в команде единомышленников;  * Помощь в реализации ваших идей в рамках работы с командой;  * Возможность работать в офисе и удалённо;  * Эргономичное рабочее место;  * Стабильность на рынке труда – компания существует более 20 лет и является резидентом ПВТ;  * Культура баланса эффективного delivery и персонального развития, а также свободы и ответственности;  * Гибкий рабочий график;  * Курсы английского *instinctive English, внутренние образовательные проекты, митапы и конференции;  * Хороший соцпакет (компенсация спортивных расходов и корпоративные спортивные команды; медицинская страховка, sick days, душевные праздники для сотрудников и их семей), который постоянно дополняется новыми опциями.",,2021-12-27T16:25:45.769+03:00,instinctools,REMOTE,False
32,"MySQL, PostgreSQL, SQL, HTML, HTTP API, API, Golang, Apache Kafka, легаси PHP, Go",Middle/senior Golang developer,50831952,"**О ПРОЕКТЕ:** Здравсити - это сервис заказа аптечного ассортимента. Топ 3 всвоем сегменте. База пользователей более 2х млн. Ежедневно около 10тыс заказовв 80 регионах РФ. Здравсити работает с более чем 15 тыс. аптеками-партнерами.Здравсити работает с более чем 15 тыс аптеками-партнерами.Цифровые продукты компании - это веб-сайты, ZdravCity.ru, Moezdorovie.ru,мобильное приложение и ряд внутренних сервисов.Программное решение реализовано в рамках обмена данными с аптеками –партнерами ресурса.Ежедневно программа обрабатывает более 1 млрд сообщений между аптеками имаркетплейсом «Здравсити», каждое из которых достигает адресата в режимереального времени.**В ЭТОЙ РОЛИ ТЫ БУДЕШЬ:**  * Разрабатывать e-commerce на микросервисах  * Событийно-ориентированная архитектура на базе Apache Kafka  * Легаси на PHP, с которым надо дружить в переходный период (синхронизация по данным, писать на PHP не нужно)  * _Внутренние_ сервисы и API-шлюзы для фронта и мобильного приложения.**МЫ ИЩЕМ ИМЕННО ТЕБЯ, ЕСЛИ У ТЕБЯ ЕСТЬ:**  * От 1,5+ лет опыта в разработке и поддержке коммерческих продуктов, вышедших в Production на Go  * Общий опыт разработки от 3-х лет  * Опыт в разработке и поддержке HTTP API, включая подготовку и создание Swagger документации  * Хорошее знание SQL, а также работа с PostgreSQL / MySQL в Go (транзакции, индексация, вложенные запросы)  * Опыт и привычка писать тесты  * Опыт работы с MQ в каком-либо виде**В ЗДРАВСИТИ ТЕБЯ ЖДУТ:**  * Интересные и масштабные задачи в стабильной, быстроразвивающейся компании  * Привлекательная заработная плата  * Сильная и дружная команда профессионалов, готовых делиться опытом  * Поддержка на старте, у тебя будет наставник, который поможет влиться в работу  * Демократичное общение с руководителями, которые поощряют твою инициативу  * Индивидуальная система обучения  * Планирование карьеры —сотрудники компании имеют возможность профессионального и карьерного развития​​","{'from': 150000, 'gross': True, 'currency': 'RUR'}",2022-01-09T19:37:44.372+03:00,"Протек, Центр Внедрения",FULL_DAY,False
33,"Английский — B1 — Средний, Linux, Python, Git, Docker, HTML, SQLAlchemy, MLOps, Golang, Kubernetes, Kafka",Middle Python / Golang developer,51617308,"У команды **SberAutoTech** есть цель, и это – революция в мире автопрома всамом ближайшем будущем. Нам срочно нужны единомышленники!Мы осознаем, что прорыв всегда делает меньшинство, потому что не все готовырискнуть творить историю и двигать вперед целую индустрию. Общающиеся междусобой автомобили, сервисы и приложения, беспилотный транспорт и электрокары –это даже не будущее, а настоящее! Следующий шаг – сделать такие автомобилиобычным явлением в нашей жизни.Если интересны технологии на стыке автопрома и интернета, если мечтаешь бытьпричастным к созданию чего-то нового и масштабного – присоединяйся к нашейкоманде.Мы ищем **Python developers (Middle)** , которым было бы интересно принятьучастие в создании беспилотного автомобиля.**Наш стек:**Python, Django, Go, SQL, Docker.**Классы задач, которые необходимо будет выполнять:**У нас несколько направлений в команде.По стеку ребята пересекаются в части разработки WEB сервисов, которые работаютв облаке.Помимо этого есть блок инфраструктурных задач ближе к железу, чем к софту.  * Разрабатывать платформу управления беспилотным флотом;  * Участвовать в проектировании архитектуры;  * Разрабатывать компоненты микросервисной архитектуры;  * Писать юнит тесты;  * Участвовать в код-ревью.**Что ждем от кандидата:**  * Хорошая алгоритмическая подготовка;  * Опыт коммерческой разработки на Python от 3 лет;  * Знание сильных сторон и особенностей Python;  * Знание SQL и опыт работы с реляционными базами данных;  * Опыт работы с Docker.**Будет плюсом++**  * Опыт работы с SQLAlchemy;  * Опыт с MLOps;  * Знание и опыт работы с Golang;  * Опыт проектирования и разработки распределенных отказоустойчивых систем;  * Опыт работы с Kubernetes, Kafka.**Мы ценим своих сотрудников и предлагаем:**  * Конкурентные условия труда (белая заработная плата, оклад, премии);  * Курсы повышения квалификации несколько раз в год;  * Возможность посещения (как в качестве слушателя, так и в качестве выступающего) всероссийских и международных конференций;  * График работы – стандартный, но с гибким подходом, можно начинать работу в 9.00 или в 10.00;  * ДМС для сотрудников и скидки на медицинскую страховку для родственников;  * Работа в команде профессионалов, возможность разрабатывать уникальные и крупные проекты масштаба нашей страны;  * Большой и комфортный офис со спортзалом, кинозалом, библиотекой, столами для пинг-понга, кафе для сотрудников;  * Широкий спектр дисконт–программ, скидок и привилегий от компаний-партнеров;  * Льготное кредитование в Сбербанке – возможность пользоваться премиальными продуктами Банка на специальных условиях.",,2022-01-24T10:36:21.837+03:00,SberAutoTech,FULL_DAY,False
34,,Golang-разработчик (middle),52120406,"Мы знаем, что такое монолит и активно развиваем микросервисную архитектуру,для построения которой нам нужен Golang-разработчик.    Нам нужен человек, который любит и умеет писать код, имеет хорошеепредставление об алгоритмах и умеет продуктивно работать в распределённойкоманде.**Что нужно делать:**  * Разрабатывать микросервисы платформы more.tv  * Писать функциональные и юнит-тесты для автоматизации тестирования продукта  * Взаимодействовать с отделами архитектуры, QA и DevOps**Наш стэк:**  * Go  * gRPC / Protobuf  * MySQL 5.7  * Redis  * RabbitMQ**Инфраструктура:**  * Docker  * Kubernetes  * Gitlab, Gitlab CI**Ожидания от кандидата:**  * опыт в Go от 2х лет  * SQL  * умение оценить сложность алгоритма  * опыт работы с микросервисами  * опыт разработки сложных высоконагруженных проектов  * опыт работы с docker, git**Условия:**  * Оформление в соответствии с ТК РФ  * Удалённый график работы и гибкое начало рабочего дня  * Достойный уровень компенсации, оклад + годовой бонус. Зарплату обсуждаем индивидуально с успешным кандидатом  * ДМС после испытательного срока (3 мес.)  * Корпоративная мобильная связь от МТС  * Работа в команде профессионалов, увлеченных своим делом и интересные задачи  * Современный и удобный офис с кухнями и зонами релакса, м. Тульская  * Скидки для сотрудников на фитнес, питание, на изучение английского языка, салоны- красоты  * Содействие в повышении компетенции и саморазвитии: тренинги, воркшопы, посещение профессиональных конференций  * Бесплатные подписки на продукты компании  * Корпоративная библиотека МИФ (книги и вебинары) с даты трудоустройства  * Скидки от партнеров, например, на сайте bestbenefits.ru тариф премиум на год, доступно с даты трудоустройства, скидки на страхование для членов семьи  * Кредитование по выгодной процентной ставке для участников зарплатного проекта от Банка Россия",,2022-02-04T17:20:03.121+03:00,more.tv,FULL_DAY,False
35,"Golang, Git, MongoDB, PostgreSQL, Linux, Kubernetes, Docker, Kafka, GraphQL, Highload, Backend",Senior/Middle Golang Developer ( Senior/Middle backend Developer ),50603493,"Мы делаем технически сложный highload проект. Мы разрабатываем, тестируем иподдерживаем более 20 сервисов и около 10 third-party интеграций. Мы выбралимикросервисную архитектуру, так как нужно укладываться в требования попроизводительности, быть гибким к постоянно меняющимся бизнес-требованиям ибыстро вносить изменения в систему.  Проект растет и мы ищем ​backend разработчика уровня Senior,​ который знает иумеет писать на ​GoLang, ​при этом знаком с​ очередями и многопоточностью,проектировал и разрабатывал серьезные высоконагруженные сервисы.  **Используемые в проекте технологии:**  ● GoLang  ● gRPC, GraphQL, Nats  ● PostgreSQL, MongoDB  ● AWS, Docker, Kubernetes, Prometheus, Grafana.  **Вашими задачами будет:**  * Разработка высоконагруженных сервисов на Golang  * Участие в проектирование архитектуры системы  * Оптимизация производительности систем  * Интеграции с внешними сервисами  * Разработка API для мобильных и web приложений  * Документирование и тестирование кода  **От вас ожидаем:**  * Опыт коммерческой разработки ​не менее 2 лет (GoLang)  * Опыт разработки ​асинхронных приложений  * Опыт работы с отложенными вычислениями и ​серверами очередей​ (RabbitMQ, Kafka, ZeroMQ, ActiveMQ, etc)  * Опыт работы с ​RPC (NATS, JsonRPC, gRPC, etc)  * Опыт ​многопоточного программирования  * Опыт работы с​ PostgreSQL, MongoDB  * Понимание Web Sockets, RESTful APIs, GraphQL  * Уверенный пользователь в *nix, опыт работы с git, docker  **Условия:**  * Оформление по ТК РФ, полностью ""белая"" зарплата  * Режим работы 5/2, в данный момент частичная удаленка;  * Интересные задачи, карьерный и личностный рост  * Дружный коллектив, уютный офис.",,2021-12-21T12:41:00.469+03:00,НОВЫЕ ТЕХНОЛОГИИ,FULL_DAY,False
36,"Обучение и развитие, PostgreSQL, Golang",Golang middle developer,49321445,"**Сохраняем здоровье и заботимся о людях!**""Апрель"" – это федеральная сеть аптек. За **20 лет** успешной работы открыли**2000 аптек почти в 60 регионах** России. На протяжении 5 лет занимаем однуиз лидирующих позиций в рейтинге лучших аптечных сетей страны. Благодаряновейшим бизнес-технологиям управления заслужили любовь и уважение **7миллионов** постоянных покупателей.Мы помогаем развиваться молодёжи, сотрудничаем с учебными заведениями испособствуем быстрой адаптации новых сотрудников. Отмечаем и ценим потенциалкаждого сотрудника – 70% руководителей добились карьерного роста внутрикомпании.Сейчас ""Апрель"" объединяет **10 000 сотрудников**. Тех, кто стоит за первымстолом или производит мебель. Тех, кто доставляет лекарства или монтируетрекламные вывески. Сотрудников склада, фасовщиков, финансистов, программистови маркетологов. И это, пожалуй, самое большое наше богатство. Мы работаемвместе и вместе покоряем новые вершины.**Стань частью команды!****Наши требования к кандидатам:**  * golang (rest api, swagger, конкурентный код, реверс-инжиниринг);  * postgresql (базовое понимание: индексы, представления, функции)  GIT(CI/CD);  * английский язык (на уровне чтения и понимания документации).**Мы готовы предложить:**  * стабильная работа в крупной аптечной сети;  * оформление в соответствии с ТК РФ;  * прямая зависимость зарплаты от профессионального развития;  * график работы: с 9.00 до 18.00, сб., вс. - выходной;  * участие в специализированных конференциях и семинарах, внутреннее обучение;  * возможность реализации внутреннего потенциала для карьерного и профессионального роста.**Уважаемые кандидаты!**_Благодарим Вас за интерес, проявленный к нашей компании.__Срок рассмотрения поступающих резюме - не более 14 дней с момента получения.Если Ваш опыт работы и квалификация соответствуют требованиям к вакансии, мы свами свяжемся. Отсутствие ответа более 14 дней означает, что, к сожалению, наданный момент мы не готовы сделать Вам предложение о работе.__При этом Ваше резюме будет сохранено в нашей базе кандидатов, и в случаепоявления вакансий, соответствующих Вашему опыту и квалификации, мы свяжемся сВами.__Желаем успехов!_**С уважением к Вам, отдел персонала ГК ""Апрель""**","{'from': 100000, 'gross': False, 'currency': 'RUR'}",2021-11-02T14:39:06.991+03:00,Сеть аптек Апрель,FULL_DAY,False
