,key_skills,name,id,description,salary,creation_time,employer,schedule,accept_temporary
10,"Git, Ruby On Rails, Docker, Ruby",Ruby on Rails разработчик,50593648," **NAUMEN** — российская ИТ-компания. Она создает и внедряет решения, которыепомогают бизнесу и государству перевести клиентов в цифровую среду и избавитьсотрудников от рутины, оставив время для решения более важных задач. Более 200млн пользователей из России, стран Европы и Азии в повседневной жизнипользуются решениями NAUMEN.Главная ценность **NAUMEN** — это люди, которые горят идеей и желаниемсоздавать интеллектуальные решения. Открытость и поддержка руководства,разнообразие продуктов и технологий позволяют создать комфортную среду дляроста и развития каждого сотрудника. Это подкрепляется рейтингами: NAUMENвходит в топ-35 лучших работодателей по версии Forbes и в топ-5 ИТ-работодателей по версии hh.ru.Мы ищем **Ruby on Rails разработчика** в продуктовую команду **Скорозвон**.**Скорозвон** — облачный сервис, который помогает бизнесу в коммуникациях склиентами. Помимо телефонии, он включает в себя CRM, транскрибацию и анализречи, IVR и роботов. Также сервис интегрируется с популярными CRM-системами,dash-бордами, маркетплейсами и многим другим. Клиенты могут нанимать удаленныхсотрудников и не привязываться к их местонахождению, наличию оборудования ивозможностям передвижения.Например, Яндекс.Такси использует Скорозвон, чтобы организовать поддержкупользователей, а Greenpeace — для связи с инвесторами, чтобы рассказать озапуске нового проекта.Нашим сервисом пользуются тысячи клиентов, поэтому мы с вниманием относимся квопросам стабильности, оптимизации нагрузки и горизонтального масштабирования.Мы используем гибридную модель управления проектами - берём лучшее от Agile,но с ориентиром на стратегическую цель и конечный результат. Мы проводимсовместное планирование, ретроспективы\техно-ретроспективы и регулярныемитинги так, чтобы они помогали разработчикам, а не мешали им.В основном задачи будут связаны с улучшением CRM системы, которая написана наRuby On Rails. Но если есть желание расширить свой технологический стек, можнопознакомиться с Elixir, Golang, Python, Rust и прочим. У каждого разработчикаесть возможность предлагать новые технические решения, участвовать в ихвнедрении и в развитии продукта в целом.**Над чем предстоит работать:**  * вести разработку на Ruby On Rails и сопутствующих технологиях;  * расширять функциональность и возможности системы;  * реализовывать микросервисы и интегрировать их в облачную архитектуру  * повышать производительность и отказоустойчивость системы;  * взаимодействовать с командами аналитики, тестирования, devops.**Чтобы справляться с задачами нужны:**  * уверенное знание Ruby/Ruby On Rails, начиная от уверенного middle и заканчивая senior+;  * знакомство с Docker, Docker-compose;  * понимание и умение применять принципы ООП, SOLID, структурные и порождающие паттерны, анти-паттерны программирования;  * общее понимание реляционных баз данных, ORM - его слабости и преимущества. Прикладное знакомство с PostgreSQL на уровне понимания плана выполнения, ярких фич и особенностей данной СУБД;  * опыт работы с распределёнными системами управления версиями - Git или подобное.**А также вам помогут:**  * знания нереляционных СУБД и понимание, для чего они нужны. Например, Redis, Elasticsearch;  * опыт обращения с k8s на уровне диагностики сервисов;;  * знания или желание познакомиться с Elixir/Phoenix;  * желание и готовность расширять свой технический кругозор.**Вас ждет****Работа со смыслом:**  * создаем инновационные ИТ-продукты для клиентов из рейтинга крупнейших российских компаний;  * продуктами NAUMEN пользуется 200 млн человек;  * каждый выполняет свои задачи, не отвлекаясь на рутину;  * разрабатываем, внедряем, поддерживаем наши продукты и решения;  * у вас будет возможность влиять на развитие и качество продуктов.**Развитие:**  * индивидуально подходим к планированию карьеры каждого сотрудника;  * делимся экспертизой внутри команды и за пределами компании;  * поддерживаем и помогаем реализовать идеи сотрудников;  * развиваем ИТ-сообщество: проводим образовательные спецкурсы в вузах, создали и развиваем JUG.EKB;  * сотрудники NAUMEN удовлетворены своим развитием на 8,2 балла из 10;  * сотрудники NAUMEN оценивают профессионализм коллег на 9,4 балла из 10.**Забота и комфорт:**  * гибкий график работы;  * расширенный социальный пакет, включая ДМС;  * система адаптации и наставничества;  * дружелюбная атмосфера и насыщенная корпоративная жизнь;  * отсутствие open space.",,2021-12-21T09:13:21.896+03:00,NAUMEN,REMOTE,False
11,"Английский — B2 — Средне-продвинутый, JavaScript, Английский язык, Teambuilding, Regression testing, Analytical skills, QA, QA Engineer",QA Engineer,50973819,"Hi there!We’re Primex. Primex is the new prime brokerage liquidity protocol for DEX-agnostic cross-margin trading with trader scoring mechanisms.With Primex, lenders provide liquidity to pools where traders use it forleveraged trading, while lenders then have the opportunity to earn higheryields compared to lending protocols, as the interest is generated from marginfees and profits of successful trades.The project will be launched on one of the Eth L2s and Moonbeam (one of thePolkadot Parachains). Primex.finance is backed by some of the top VCs in thespace, incl. Stratos Technologies, Hypersphere and some others.Now we’re extending the team and looking for a talented and motivated QAengineer with experience building DeFi dApps and a deep understanding ofblockchain technologies. ​​In addition to the monthly salary, we also grantour team members with governance tokens of the protocol.If you are ready to make a huge leap in the decentralized finance worldtogether with our friendly team, check the details below and feel free toreach out.**Requirements:**  * Being available for full-time;  * Seniority — strong middle/senior;  * 2+ experience in writing documentation in English;  * 2+ experience in the design of test’s process and penetration testing;  * Excellent knowledge in Selenium, Swagger;  * Basic knowledge in web3.js;  * Confirmed experience in commercial blockchain solutions over 2 years;  * Fast learner with good problem solving and analytical skills;  * English: Upper — Intermediate (written and reading);  * Development experience with JavaScript & Typescript  * Experience in process design and implementation.**Would be nice:**  * Experience Rust, Solidity, JS;  * Auto testing in SelenIDE  * Understanding of DeFi mechanisms and related utilities, e.g. liquidity pools, AMMs and bonding curves, DAOs, Uniswap, SushiSwap, Aave;  * A background in economics, finance, banking, or a similar relevant field;  * A degree in computer science or relevant field or comparable experience;  * Cryptocurrency user;  * Experience with writing automation tests.**Benefits:**  * Remote and flexible work hours  * Paid vacation and sick days-off  * Medical insurance  * Long-term and stable collaboration  * Monthly income above the market average  * Personal and professional growth  * Professional IT events compensation  * Compensation for English classes and sport activities",,2022-01-12T10:42:18.404+03:00,Adoriasoft,REMOTE,False
12,"PostgreSQL, Linux, DevOps, Kubernetes, Docker",DevOps / Linux администратор,52057754,"******Для решения наших задач понадобится:******  * Понимание принципов построения и работы сетей передачи данных (модель TCP/IP, протоколы передачи данных TCP, UDP).  * Отличное знание Linux с опытом администрирования от 2 лет (используем Debian Linux).  * Опыт работы с KVM, Docker или cri, Kubernetes, умение собирать образы.  * Умение отличать CI от CD, настраивать пайплайны (используем GitLab), использовать git.  * Умение активно применять Ansible (или аналог) для повсеместной автоматизации процессов.  * Опыт эксплуатации систем мониторинга в виде стека E[LF]K, Prometheus, Zabbix, VictoriaMetrics, Grafana, jaeger, etc.  * Умение быстро ориентироваться и разбираться в новых технологиях.******Будет плюсом:******  * Знание на уровне middle одного из языков программирования: Python/Go/Rust.  * Опыт настройки, тюнинга и поиска узких мест баз данных: PostgresQL, MySQL.  * Опыт работы с веб-серверами (apache, nginx, haproxy), с key-value хранилищами, а также навыки построения высоконагруженных отказоустойчивых систем  * Опыт применения IaaC в production.******Чем предстоит заниматься:******  * Участие в развитии архитектуры приложений, в оптимизации процессов разработки и развертывания.  * Поддержка и развитие dev, stage, prod сред с использованием микросервисной архитектуры.  * Поддержка и развитие CI/CD пайплайнов, систем сборки логов и мониторинга.  * Продвижение DevOps практик в компании.  * Написание ansible ролей и puppet модулей для полного охвата парка серверов. Мы стремимся к упрощению и автоматизации рутинных задач.  * Помощь разработчикам в поиске узких мест и работе над повышением стабильности всей инфраструктуры.******Используемый стек технологий:******  * Gitlab;  * Kubernetes/Docker/cri;  * Nginx/Apache;  * RabbitMQ/Kafka;  * Redis;  * PostgreSQL;  * Elasticsearch/Kibana;  * Prometheus/Grafana;  * Zabbix.**Что мы предлагаем:**  * Сильная команда linux специалистов, которая поможет и поделится полезным опытом.  * Все плюсы работы в it-сфере: официальное трудоустройство, гибкое начало рабочего дня, отсутствие дресс-кода и т.д.  * Комфортная для вас заработная плата (ограничена только опытом и знаниями).  * Бесплатная доставка служебным транспортом утром и вечером из всех районов Екатеринбурга и ближайших городов в радиусе 100 км.  * Помощь в переезде, предоставление жилья иногородним на время испытательного срока.  * Бесплатный тренажёрный зал на территории компании, штатный тренер, терапевт и стоматолог.  * Можно изучать иностранные языки или посещать автошколу на территории нашей компании.  * Классные корпоративные мероприятия (флешмобы, концерты, спортивные соревнования, премьеры в театрах для сотрудников компании).  * Во время карантина мы работаем из дома.**А также:**  * Любим пробовать новое и приветствуем подобные инициативы.  * Постоянно развиваем нашу инфраструктуру, расширяем парк используемого оборудования.  * Доверяем сотрудникам архитектурные задачи и приветствуем развитие глобального мышления.И это ещё не всё. Обязательно пиши, и мы обговорим всё при встрече:)","{'from': 100000, 'gross': False, 'currency': 'RUR'}",2022-02-03T09:09:54.182+03:00,Сима-ленд,FULL_DAY,False
13,,Embedded Software Developer (middle),51406962,"Ищем человека на должность программиста встроенных систем!Основные обязанности:Разработка софта под микроконтроллеры (в основном это STM32, но все можетизмениться). Отладка, запуск, сопровождение и поддержка разрабатываемогопрограммного обеспечения, пострелизные дежурства на предмет выявления багов вработе софта и их максимально быстрое исправление.**О нашем отделе embedded разработки:**  * Мы самостоятельно находим идеи и обсуждаем их, прорабатываем архитектуру будущего решения, презентуем ее руководству и другим отделам. Гибкость и нацеленность на результат - одни из важнейших критериев нашего развития  * Мы сами собираем макеты и прототипы продукта: трассируем, заказываем, паяем печатные платы и устанавливаем их в корпуса, пишем под них ПО, в том числе и тестировочно-прикладное верхнего уровня  * Мы точечно реализуем бэкенд-микросервисы для поддержки работы устройств, собираем данные и проводим аналитику, внедряем промежуточные и интеграционные тесты с участием других команд, разрабатываем, тестируем и верифицируем алгоритмы обработки данных. Если твой код работает на столе, он должен работать еще на нескольких дестятках тысяч устройств в разных часовых поясах, в разных городах  * Мы не забываем о поддержке и документировании наших фичей и изделий: если сделан классный функционал, о нем должны знать те, для кого он сделан, проблемы в его работе должны быть отловлены и донесены до автора, а другие участники проекта имеют возможность быстро найти и изучить документациюСейчас нам нужен еще один embedded-программист, но помимо задач поддержания иразвития экосистемы встроенного ПО, мы предлагаем тебе участие в проекте, гдесобрано множество технологий и стеков разработки, из сочетания которыхсобирается итоговый продукт. Помимо интересных задач по железу, есть еще многосмежных направлений, освоение которых принесет пользу продукту и даст тебевозможность прокачать свои навыки.**Требования:**Не так важно, ты выпускник технической специальности ведущего ВУЗа или жеэлектроника и программирование — то, что ты освоил самостоятельно, имеешьуспешный опыт использования и хочешь двигаться дальше. Тебе надо уметь хорошописать надежный код для embedded-проектов, а если более конкретно, то:Обязательно:  * Знание языка С/С++  * Понимать специфику разработки embedded software (ARM Cortex M0/M3/M4 as general)  * Понимать принципы работы основных интерфейсов взаимодействия с периферийными устройствами (I2C, SPI, UART, USB, CAN, etc.)  * Читать принципиальные схемы целевой платформы для разработки ПО под неё  * Технический английский (чтение документации)  * Уметь разобраться в чужом коде, поддерживать единый стиль программирования внутри проекта, вести документацию  * Опыт работы с FreeRTOS или другими real time OS. Понимать принципы совместной работы псевдопараллельных задач. Понимать концепцию межзадачных взаимодействий (семафоры, мютексы, очереди)  * Опыт или общее понимание принципов работы со сложными интерфейсами io (USB, CAN, Ethernet, etc.)  * Ведение проекта в Git, работа в системе управления проектами (Jira)Желательно/дополнительно:  * Опыт разработки и знания схемотехники (цифра, аналог), опыт самостоятельной трассировки ПП в Altium/Eagle/etc.  * Понимание архитектуры компьютерных сетей и протоколов передачи данных (MQTT, HTTP, etc.).  * Английский на уровне чтения документации, ведения переписки и участия в командных митапах  * Понимание и опыт работы с беспроводными интерфейсами, модулями, микроконтроллерами (BLE, LoRa, ZigBee, Wi-Fi, Nordic Semiconductor, ESP8266/32)  * Знание других языков программирования и сред разработки (Rust, Python, Matlab, SQL)  * Опыт работы с сервисами AWS  * Понимание работы GSM модемов, работа с GPS модулями**В свою очередь, мы обещаем тебе:**  * Наличие реальных прикладных задач, решение которых поможет развитию сервиса и удобству использования мобильных транспортных средств  * Конкурентную белую зарплату  * Трудоустройство по ТК РФ  * Удобный офис-мастерскую на в 3х минутах от метро  * Живой и творческий рабочий процесс, классная команда, комфортное рабочее место  * Возможность стать соавтором интересного проекта  * ДМС и промо-коды на поездки на наших самокатах  * Возможность отдыхать и заниматься спортом вместе с командой (""вушница"", волейбол, сквош итд)",,2022-01-20T11:46:16.622+03:00,Whoosh (ООО Вуш),FULL_DAY,False
14,"C++, Rust, C#",Программист Rust / C++ (middle/senior),51739302,"Мы разрабатываем сложные решения преимущественно в области финансов, у нассильная команда, уютная атмосфера и идеальная среда для интенсивного роста.Мы расширяемся и ищем талантливого Rust разработчика или C++ разработчика,готового перейти на Rust (переход из других языков возможен, но на практикесложнее осуществим).**Обязательно:**  * Опыт работы со сложными архитектурами и многопоточностью;  * Письменный английский.**Желательно:**  * Устный английский;  * Знакомство с C#;  * Опыт работы sql и nosql хранилищами (мы используем Postgres);  * Опыт работы в fintech.",,2022-01-25T20:58:34.002+03:00,WiseTech,FULL_DAY,False
15,"Rust, C/C++, Static analysis",Middle/Senior Rust Engineer,51649037,"The products developed by our team are widely used in all enterprise-leveltelecom projects at Huawei to help developers write better code and be moreproductive. Our teams focus on creating effective development tools likestatic analyzers, parsers, bug predictions, language servers and refactoringsolutions for embedded software and Rust programmers. All our components builton the open source technologies such as LLVM/Clang.**Responsibilities:**  * Developing state-of-the-art algorithms in areas of compiler technologies and program analysis;  * Work on Rust IDE;  * Work on symbolic execution and constraint solving interesting and challenging tasks;  * Contribute important bug fixes and patches to the open source community;  * Profile, analyze and optimize the created software;  * Collaborate with internal and external team members to solve complex issues;**Requirements:**  * Experience in Compiler Frontend (Lexer; Parser; Semantic Analyzer; AST parser);  * Knowledge/experience of static analysis;  * Experience in developing algorithms and working with complex data structures;  * Familiar with development tools architecture and design (IDE, toolchain, and debugger);  * Experience with C/C++, Rust;  * Knowledge of object-oriented development and design best practices;**Nice to have:**  * Knowledge of Symbolic Execution is a plus;  * Large-scale open source development;  * Experience with LSP and language servers like clangd will be a plus;  * Developing and maintaining LLVM framework based tools are a plus;",,2022-01-24T16:38:49.247+03:00,HUAWEI,FULL_DAY,False
16,"Английский — A2 — Элементарный, MySQL, Git, Symfony, PHP",PHP разработчик (Symfony php backend developer),51511407,"Ищем Middle/Middle+/Senior backend PHP разработчика в команду RMM. KeeneticRMM это облачное решение для удаленного мониторинга и управленияраспределенными сетями, помогающее малому и среднему бизнесу обеспечиватьбесперебойную круглосуточную работу критически важной инфраструктуры иприложений( подробнее тут rmm.keenetic.com ).    Работа в молодой, сплоченной кросс-функциональной команде с современнымипродуктовыми подходами к разработке.  Если ты хороший бэкенд разработчик, готов расти и развиваться, разделяешь XP иAgile – добро пожаловать!  Если каких-то компетенций или опыта не хватает, то все равно отправляй своерезюме. Возможно, мы сможем организовать тебе программу обучения в процессеработы.     **Задачи:**  ● Современная разработка бэкенд сервисов, служб и API для SPA приложения  ● Развитие и поддержка существующего бэкенд приложения  ● Участие в формировании технологического стека  ● Участие в создании инфраструктуры для высоконагруженного проекта     **Требования:**  ● Опыт работы от 3 лет в роли бэкенд разработчика  ● Знание основ Linux, работы компьютеров и сетевого взаимодействия  ● Знание и понимание модели OSI и в частности HTTP  ● Знание и соблюдение принципов ООП, в том числе SOLID, DRY, KISS и в идеалеDDD  ● Знание паттернов проектирования (основных, архитектурных, enterprise,  интеграционных) и умение их применять  ● Понимание и умение работы с контролем версий – GIT  ● Знание и опыт использования PHP7+, Symfony  ● Знание SQL и опыт использование MySQL  ● Знание работы Nginx / LAMP     **Плюсом будет знания:**  ● PHP8  ● RabbitMQ / Kafka  ● ClickHouse / Redis / Memcached / Elasticsearch  ● PHPUnit / Codeception / Behat  ● GoLang / C++ / Rust  ● Знания о репликации, шардинге, балансировке запросов очень пригодятся  ● Понимание принципов асинхронного программирования  ● Понимание и опыт работы с RESTful API, SOAP, JSON RPC 2.0.  ● Большим плюсом будет понимание frontend и в частности TypeScript, Angular,HTML, CSS     **Условия:**  ● Обычная рабочая неделя 5/2  ● Гибкое начало рабочего дня с 9-12  ● Рабочая станция на выбор (Linux, Windows, Mac OS)  ● Режим на выбор – удаленный формат, офис, либо совмещенный график**Дополнительная информация**● Работа в компании, управляемой инженерами  ● Профессиональный рост и обучение  ● Участие в создании крутых продуктов на современных технологиях  ● Дружественная и сплоченная команда  ● Возможность вырасти в тех лидера (архитектора)    * - Отправляя резюме на адрес электронной почты нашей Компании, вы даете согласие Компании на обработку ваших персональных данных в объеме, указанном в резюме.","{'from': 120000, 'to': 200000, 'gross': False, 'currency': 'RUR'}",2022-01-21T20:52:13.930+03:00,"NDM Systems Inc.,Компания",FULL_DAY,False
17,"ASP.NET, JavaScript, .NET Framework, CSS, MS SQL Server, Git, C++, MySQL, MS SQL, HTML, SQL, HTML5, Linux",Backend/frontend разработчик .Net (middle/senior),51494425,"Наша компания работает на рынке Digital-рекламы и видеотехнологий 17 лет.Основное направление разработки — Платформа по обслуживанию видео- и баннернойрекламы Advark - advarkads.com**Advarkads.com** — один из крупнейших проектов в Рунете подобного класса иединственный в сегменте видеорекламы. High-load система имеющая собственнуюсистему статистики и принимающая решения на основе накопленных данных. Сейчаск ней имеется 2 полноценных приложения для пользователей и admin panel дляменеджеров компании, которые постоянно развиваются по мере появления новогофункционала.Компания ведёт непрерывное развитие собственных проектов, для реализациикоторых нужны энергичные, заинтересованные разработчики!Наша компания является резидентом ""Сколково"".**Наш технологический стек**  * backend: NET Framework 4.5, .NET Core (C#), Rust  * frontend: TypeScript (JavaScript), Angular 4+  * работа с данными: MS SQL Server, ClickHouse, Mongodb  * инструменты разработки: MS Visual Studio 2017, Visual Studio Code  * работа с кодом: TFS 2017, GitЭто основной стек технологий, в процессе разработки стек может расширяться.**Чем предстоит заниматься**  * Frontend разработка.  * Backend разработка серверной части, отдельных сервисов и библиотек.  * Участие в проектировании архитектуры решений, анализ требований, анализ производительности.  * Анализ новых технологий, внедрение в продукт.  * Наполнение базы знаний, написание документаций к разрабатываемым модулям, наставничество для новичков.**Какие soft и hard-skills важны для нас**  * Опыт .NET разработки либо разработки на альтернативных технологиях (Java, Ruby, PHP) от 3 лет.  * Опыт разработки frontend с использованием js-фреймворков.  * Опыт работы с БД, проектированием БД.  * Опыт командной разработки.  * Опыт рефакторинга и оптимизации кода, декомпозирования задач.**Будет плюсом:**  * опыт работы или хорошее понимание устройства серверного программного обеспечения;  * опыт написания unit-тестов;  * умение разрабатывать асинхронный код  * понимание устройства SQL- и NoSQL-хранилищ;  * участие в opensource-проектах или наличие собственных проектов.  * знание особенностей работы JS в мобильных браузерах  * знание Vanilla Javascript (ООП, замыкания, контекст, событийная модель);  * понимание модульной архитектуры AMD/CommonJS/ES6 Modules;  * уверенное знание HTML5/CSS3;  * понимание принципов сборки frontend проектов (Gulp/Webpack/etc)  * опыт работы с git;Профиль Github, портфолио, участие в хакатонах или ссылки на ваши собственныепроекты помогут нам по достоинству оценить ваш опыт.**Мы предлагаем**  * Достойная заработная плата, согласно вашей квалификации.  * Отличный офис в БЦ класса А (БЦ ""Атлант"", ул. Ленина) и тихий openspace.  * Чай, кофе, печеньки в офисе, зона отдыха.  * Возможность гибкого начала рабочего дня.  * Разрабатываем собственный продукт мирового класса в области рекламы.  * Актуальный и востребованный опыт разработки high-load системы.  * Интересная и творческая работа, опыт, повышение уровня знаний.  * Дружный коллектив и профессиональная среда.Возможен переезд. Помогаем в релокации.**Условия:**  * понедельник-пятница; полный рабочий день  * испытательный срок от 1-ого месяцаНа данный момент ищем не только full-stack но и отдельно frontend- и backend-разработчиков. Welcome!","{'from': 100000, 'to': 150000, 'gross': False, 'currency': 'RUR'}",2022-01-21T15:17:09.756+03:00,Advark Video Advertising Platform,FLEXIBLE,False
18,"React, TypeScript, GraphQL",Frontend разработчик React,50296858,"Привет! Мы - активно растущая компания, разрабатываем свои собственныепродукты в области информационной безопасности, которые позволяют нашимклиентам автоматизировать управление ИБ, а также производить мониторинг иреагирование на инциденты.Наши продукты используют более 100 клиентов в России и странах СНГ. Среди них:ВТБ, Альфа-Банк, Россельхозбанк, РЖД, Газпромнефть, Ростелеком, СТС-Медиа идругие крупные компании.**Сейчас мы ищем React-разработчика уровня Middle или Senior в одну изпродуктовых команд.**R-Vision Sense - это аналитическая платформа кибербезопасности, в основекоторой лежит объектно-центричный подход к мониторингу безопасности всейинформационной сети.**Какие задачи?**Главная задача: развивать фронтенд направление продукта. Строить сложнуювизуализацию, генерируя запросы на ходу, решать нестандартные /сложныетехнические задачи, используя весь свой творческий и девелоперский потенциал.  Мы отказались от поддержки IE, поэтому писать нужно будет только под modernbrowsers (Chrome, Firefox, Safari).  У нас есть свой UI Kit, которым занимается команда из разработчиков разныхпродуктовых направлений, тебе также предстоит включиться в процесс чтобысделать UI Kit удовлетворяющий требованиям всех продуктов. А затем,подготовить его к выходу в opensource и зарелизить :)**Какой стек?**Frontend:  React v17 (TypeScript), SCSS/StyledComponents, ECharts, Apollo GraphQLBackend:  Docker  Node.js (TypeScript, Nest.js), Rust, Go, Python (Machine Learning)  GraphQL, PostgreSQL, ElasticSearch, ClickHouseПри желании можно работать фуллстеком.**Если кратко, мы ждем от тебя что ты:**  * Разбираешься в React и его экосистеме.  * Умеешь проектировать UI/UX.  * имеешь свое мнение и можешь аргументированно объяснять свои идеи.**Будет большим плюсом, если ты:**  * Интересуешься сферой ИБ (атаки, сети, решения и т.д.).  * Владеешь английским языком на уровне чтения документации.**Какая команда?**В компании все команды независимые, в каждой есть Team Lead, Product Owner,Project Manager, Аналитики, Разработчики, Тестировщики и Дизайнеры. Помимоэтого в компании есть команда DevOps инженеров, которые занимаются настройкойCI/CD и поддержкой инфраструктуры разработки.**Какие процессы?**Работаем по скраму, итерации 2-ух недельные, ретроспективы, дейли митинги исозвоны с неформальным общением.Ведем задачи в Jira, общение в Slack, код храним в GitLab.**Остальное:**  * Работать можно удаленно или в офисе, или совмещать.  Офисы есть в Москве, СПб и Краснодаре.  * График работы 5/2, начало дня по договоренности с лидом команды (в среднем с 10 по Москве).  * Оформление по ТК РФ, отпуска и больничные оплачиваются.  * ДМС после полугода работы.  * Ходим/смотрим конференции, отправляем на необходимые обучения, покупаем умные книжки за счет компании.  * Регулярно проводим вебинары/доклады/мастер-классы внутри компании на интересующие нас темы.  * Пересмотр ЗП 1-2 раза в год по итогам Performance Rewiev",,2021-12-08T12:39:30.581+03:00,Р-Вижн,REMOTE,False
19,"Системное мышление, ORACLE, Разработка ПО, MS SQL Server, Базы данных, SQL, Oracle DB, Oracle Pl/SQL, Java",PL/SQL developer middle,51030161,"**iFellow** – ИТ компания нового поколения, предлагающая сервисно-ориентированный подход к разработке ПО, тестированию и сопровождениюинформационных систем для бизнеса. Компания iFellow объединила в себе лучшиероссийские практики и передовой зарубежный опыт реализации проектов любойсложности для развития информационных технологий и бизнес-процессов.**iFellow** работает на ИТ рынке с 2015 года. Начиная с 2018 года, основнойспециализацией компании стало направление комплексной системной интеграции иразработка программного обеспечения. Сегодня компания предлагает целый рядинновационных решений для финансовых, страховых и телекоммуникационныхкомпаний, грузовой и пассажирской авиации, нефтегазовой отрасли, сельскогохозяйства, а также ритейла и логистики.На текущий момент мы расширяем нашу команду и будем рады принять в наш дружныйколлектив **PL/SQL разработчика.    О проекте: **Разработка back-офисной АС для обслуживания договоров покредитным картам. Работа над нашим проектом требует креативности и умениярешать нетривиальные задачи, что делает работу над нашими задачами интересной,с большим количеством вызовов. Мы открыты к предложениям, готовы использоватьновые технологии. Ценим полезную обратную связь и готовы дорабатывать нашиусловия труда. У нас есть регулярные встречи разработчиков, на которых мыобсуждаем и решаем все вопросы.**Твои задачи:**  * Разработка новой функциональности;  * Написание тестов на функциональность;  * Оптимизация производительности по результатам НТ;  * Review кода (PR).**Нам важно:**  * Опыт коммерческой разработки на PL/SQL от 3-х лет;  * Наличие опыта разработки систем работающих с базами данных и самих баз данных (Oracle, MS SQL, Postgres, MySQL, DB2 и др.);  * Наличие опыта разработки на языках общего назначения (С, С++, Java, Go, RUST, PHP, JavaScript и т.д.). Особенно Java, такие кандидаты смогут выполнять намного больше задач у нас.**Мы предлагаем:**  * Оформление полностью по ТК РФ;  * ДМС после успешного прохождения испытательного срока;  * Дополнительный оплачиваемый отпуск при значимых событиях в жизни;  * Корпоративный английский;  * Отсутствие дресс-кода;  * Гибкое начало рабочего дня, график 5/2.",,2022-01-13T11:19:20.992+03:00,АЙФЭЛЛ,REMOTE,False
