,key_skills,name,id,description,salary,creation_time,employer,schedule,accept_temporary
35,"Objective-C, Kotlin, Java",Junior Mobile Developer (Objective C / Java / Kotlin),50258710,"**О компании**C 1998 года мы разрабатываем UI-компоненты и библиотеки для платформ .NET, JS,Mobile, системы для анализа данных и создания отчетов, средства длятестирования и увеличения производительности. Наши решения используютразработчики по всему миру. Среди наших клиентов как небольшие веб-студии, таки крупные IT-компании.**О вакансии**Ищем разработчиков в команду Native Mobile. Разрабатываем компоненты подXamarin и ведем активную разработку под платформу MAUI. Ядро компонентовиспользует Java/Kotlin и Objective C.Мы используем гибкие методологии разработки, экстремальное программирование иразработку через тестирование, поддерживаем практики парного программированияи коллективного владения кодом. Вас ждет интересная и сложная работа впрофессиональной команде, готовой делиться своим опытом.**Обязанности**  * Проектирование и разработка UI компонентов для мобильных приложений  * Поддержка существующих проектов**Требования к кандидату**  * Хорошее владение как минимум одним из перечисленных языков программирования - С#, Objective C, Java, Kotlin, Swift  * ООП, паттерны проектирования и рефакторинга  * Знание основных алгоритмов и структур данных, умение применять это знание на практике  * Желание работать в команде (мы не ищем одиночек)  * Знание английского языка на уровне чтения технической документации**Будут большим плюсом**  * Опыт разработки под iOS и Android  * Навыки работы с Xamarin  * Представление о WPF (Dependency properties, bindings, XAML)**Условия работы**  * Работа в соответствии с ТК  * Полностью белая заработная плата  * 100% оплачиваемый больничный лист  * ДМС  * Компенсация 50% на спорт  * Обучение и поддержка саморазвития  * Современный офис в центре города в шаговой доступности от метро  * Гибкий рабочий график  * Хорошо оборудованное рабочее место  * Корпоративы, тимбилдинги, хакатоны","{'from': 70000, 'to': 110000, 'gross': True, 'currency': 'RUR'}",2021-12-07T11:49:20.916+03:00,Developer Soft,FULL_DAY,False
36,"Английский — A1 — Начальный, Мобильность, Опытный пользователь ПК, Адекватность, Java, Kotlin, Работа в команде",Junior Android Developer,51590042,"**Hedgehog tech.** — разработка лучших мобильных приложений по мнению нашихмам.Мы строим автоматизированные системы управления, опираясь на наш опыт вшироком спектре областей IT, и интегрируем создаваемые решения со стороннимипродуктами и сервисами.**Мы ждем именно тебя:**  * Андроид уровня джун  * Опыт разработки на Java, Kotlin  * Умение работать в команде  * Умение планировать работу над проектами  * Ответственность выше уровня картошки**Что будем делать:**  * Утилиты различной сложности  * Дорабатывать существующие проекты  * Создавать нечто новое**Мы предлагаем:**  * Плавающее утро (до 11:00)  * Оплачиваемые больничные и отпуска, премии по результатам успешных запусков  * Адекватное руководство, опытный наставник  * Уютный офис в центре города (8 минут пешком от Площади Восстания), бомбезные кресла, современная техника в первый день работы  * Кухня с бесконечным запасом печенья и дошираков  * Постоянные вечерние активности: настолки, турниры по бильярду и компьютерным играм, корпоративы","{'from': 40000, 'gross': False, 'currency': 'RUR'}",2022-01-23T23:08:10.198+03:00,Hedgehog Tech,FULL_DAY,False
37,"Английский — B1 — Средний, Git, Linux, Java, C/C++, C#, Docker",Junior Backend Developer,51430971,"**Мы группа разработчиков-энтузиастов SmartForce, наша основная специализация– тюнинг продуктов Atlassian (Jira, Bitbucket, Confluence). Наши программныерешения позволяют расширить базовый функционал и сделать разработку удобнее.****Что нужно делать:**  * разрабатывать и внедрять новый функционал в популярном продукте;  * обеспечивать синхронизацию внешних репозиториев пользователей;  * работать с Atlassian API и GitHub API;  * улучшать существующие приложения;  * участвовать в разработке архитектуры новых приложений.**Наш стек: Java / Atlassian SDK / Golang / Node.js / Docker / Git (Github,Bitbucket) / Github Actions / AWS (EC2, S3).****Что мы хотим увидеть:**  * опыт работы с любым бэкенд языком (Java, C ++ / C, Go и др.);  * умение работать в и с Linux;  * понимание принципов ООП;  * инженерное мышление;  * английский на уровне чтения тех. документации и переписки с носителями языка.**Мы предлагаем** \- трудоустройство по ТК (полностью белая заработная плата),оплату зависящую от скиллов, гибкий график, позитивную команду, офис в центрегорода, гибкий подход.**Если тебя привлекает возможность сделать вклад в продукт и прокачать свойпрофессиональный опыт, мы с радостью примем в команду, поделимся своейэкспертизой и откроем новые возможности.**_**Уважаемые соискатели, обратите внимание!**__**Наша вакансия предполагает работу из офиса в Омске. Мы готовы принять наработу выпускника или студента технического вуза в том числе. Для успешноготрудоустройства необходимо выполнить тестовое задание и успешно пройтитехническое собеседование.**_",,2022-01-20T16:44:20.472+03:00,Смартфорс,FULL_DAY,False
38,"Kotlin, Java, Linux, Git, ООП",Junior Android разработчик (Kotlin),52110208," **Привет!**Мы ищем начинающих Android разработчиков, которые готовы быстро развиваться ирасти вместе с нашим Отделом мобильной разработки.**Описание компании**Resolventa – команда профессионалов.Разрабатываем международные долгосрочные большие, сложные и интересные ITпродукты наших партнеров из Европы и Америки – вот примеры:\- Wein.plus – самый узнаваемый в Европе отраслевой портал о вине, изГермании.\- Shred – Быстрорастущее приложение для фитнеса и здоровья, Калифорния, США\- Bloom – CRM система с инновационным подходом, США.собственные проекты: два крупнейших в России портала - для рыбаков и дляохотников - Fishingsib и Hunting.**Мы используем:**  * Kotlin как основной язык разработки  * Kotlin multi platform для общей бизнес логики  * MVVM/MVI в качестве архитектуры  * Dagger2, Hilt, Retrofit + OkHttp, Coil, Jetpack Compose  * ООП, его принципы и шаблоны проектирования  * следуем стандартам и лучшим практикам разработки  * проводим Code review  * постоянно совершенствуемся и обучаемся**Требования к кандидату:**  * базовое знание Kotlin  * понимание принципов ООП  * понимание алгоритмов и структур данных  * опыт работы со стандартными сервисами Android OS  * базовое представление о MVC,MVP, MVVM,MVI  * знание о существовании и для чего нужны популярные библиотеки разработки (Dagger2, Retrofit, RxJava)  * умение работать с Git  * представление, что такое Agile**Плюсом будет:**  * образование в техническом ВУЗе или колледже со специализацией в информационных технологиях, физике, математике и похожих  * опыт коммерческой разработкисвои приложения или пример качественного кода, большой плюс, если код покрытunit-тестами  * опыт с Jetpack Compose и coroutines  * Понимание концепции use cases  * знание Java**Условия работы:**  * стабильная компания с командой профессиональных разработчиков  * в рамках испытательного срока проходит оплачиваемая стажировка под руководством наставника  * библиотека полезных книжек  * гибридный формат работы на выбор - удобный офис в центре города Новосибирск и/или удаленно - в нашей команде есть ребята из разных городов России - присоединяйся!  * у нас нет бюрократии и длинных коммуникаций  * у нас не бывает авралов и горящих сроков, есть задачи, которые нужно выполнять качественно в запланированный период",,2022-02-04T13:37:40.722+03:00,Резольвента,REMOTE,False
39,,Junior/Middle Java Developer,48850108,"**Мы** \- Devexperts, международная IT-компания, создающая лучшие в своемклассе Fintech-решения.   **Наша команда** \- это более 500 профессионалов, работающих в центрахразработки в Германии, России, Португалии, Болгарии, Турции и США.   **Наши заказчики** \- это крупные финансовые компании в Америке, Европе иТурции.  Мы занимаемся разработкой одной из ведущих трейдинг-платформ на американскомрынке, она помогает людям торговать акциями, фьючерсами, опционами,криптовалютами.Мы ищем увлеченных Java-разработчиков с хорошими фундаментальными знаниями вобласти Computer Science. Мы разрабатываем и поддерживаем клиентское десктопприложение, которым пользуются одновременно более 250k трейдеров по всемумиру.  В работе приложения важны производительность, отказоустойчивость, удобный ипривлекательный интерфейс.Проекту больше 15 лет. Мы работаем в распределенной команде (6 DEVs, 5 QAs,BA, designer), используем Kanban, Jira, Bitbucket+Git, TeamCity.**У нас Вы сможете:**  * почувствовать себя частью команды, в которой готовы поделиться знаниями и помочь;  * создавать новый функционал для более чем 800k пользователей;  * находить узкие места в системе и оптимизировать существующий код;  * искать трудноуловимые ошибки, используя логи и дампы;  * прокачать навыки разделения бизнес логики и представления;  * узнать особенности работы Java приложений под разными системами;  * поучаствовать в интеграции с другими сервисами и расширении API платформы.**Наш стек:**  * Java 8/11  * Swing  * Tomcat  * JUnit5+AssertJ+Mockito  * Собственная высокоскоростная шина сообщений**Команда:**    Мы работаем в распределенной команде (6 DEVs, 5 QAs, BA, designer), в проектес  многолетней историей. Используем Kanban, Jira, Bitbucket+Git, TeamCity,Splunk.  **Необходимые навыки:**  * хорошее знание структур данных и алгоритмов;  * понимание принципов ООП и умение их применять;  * знание основных шаблонов проектирования;  * английский язык на уровне чтения и написания технической документации;**Будет плюсом:**  * понимание принципов проектирования реляционных БД, знание SQL;  * знакомство с операционными системами семейства Unix;  * знакомство с основами многопоточности в Java;  * знание Swing;  * оконченное высшее образование (бакалавриат).",,2021-10-14T16:01:50.560+03:00,Devexperts,FULL_DAY,False
40,"Android SDK, Android, Kotlin, Английский язык, Google API, Java, Android Studio, Google Play Store",Junior Android Developer / Kotlin Андроид разработчик,51861401,"**Привет!**Наша команда **амбициозных ребят** профессионально **разбирается в сфереинтернет-маркетинга и любит то, чем занимается!** Мы находимся в поискахлучших специалистов, которые ориентированы на результат и готовы стать частьюнашей дружной компании.Мы быстро растём и не планируем останавливаться, а значит, активно расширяемкоманду и **ищем, возможно, именно тебя!****Задачи и обязанности:**  * Проектировать архитектуру и разрабатывать мобильные Android-приложения  * Взаимодействовать с командой дизайнеров  * В ходе разработки применять оптимальный набор библиотек, методик и инструментов**Что мы ждем от тебя:**  * Знание Kotlin на Junior уровне. Знание Java будет преимуществом  * Владение Android Studio и системами контроля версий  * Понимание системы публикации приложений в Google Play. Опыт самостоятельной публикации и пост-релизной поддержки приложения приветствуется  * Знание систем и SDK сервисов мобильной атрибуции (AppsFlyer)  * Понимание архитектуры Android  * Знание английского языка В1-В2**Условия:**  * **Возможность самореализоваться**  * График и формат работы **с 11:00 до 20:00;**  * Находимся в крутом **БЦ около м. Тульская** , внутри здания большой выбор кафе, PlayStation, запас печенек, корпоративные тусовки, а также **крутой офис с видом на набережную.**  * Прямое общение с руководством, никакого дресс-кода и нравоучений.**Ждём тебя в команду!**","{'from': 30000, 'to': 40000, 'gross': False, 'currency': 'RUR'}",2022-01-27T17:08:09.892+03:00,Infinitum Media,FULL_DAY,False
41,"Java, SQL, Git, HTML, CSS, Spring, SpringBoot",Junior Java Developer,52166160," **Ключевые задачи:**  * Разработка в команде с аналитиком и тестировщиком функционала системы принятия решений Розничного кредитного конвейера.  * Оценка трудоёмкости работ по Бизнес требованиям Заказчика.  * Разработка на основе технического задания.  * Исправление ошибок, выявленных в результате тестирования и эксплуатации системы.  * Обработка обращений с сервисного портала в качестве сотрудника технической поддержки 3-й линии.**Что важно для нас:**  * Опыт коммерческой разработки от полугода;  * Уверенные знания языка программирования JAVA, технологий SPRING и SPRING BOOT.  * Умение работать с СУБД: PostgreSql Oracle, MS SQL**Будет Вашим преимуществом:**  * Знания Angular, TypeScript, JavaScript, CSS, HTML  * Знания и умение работать с интеграционными компонентами: Rabbit MQ, Kafka, Git  * Опыт работы с банковской сфере.**Мы предлагаем:**  * Официальное оформление в соответствии с ТК РФ  * Конкурентный уровень дохода: оклад + премии  * Медицинская страховка, страховка для выезжающих за границу  * Доплата к больничному листу  * Дополнительные льготы при заключении брака и рождении детей  * Социальная поддержка при сложных жизненных ситуациях  * Льготное кредитование для сотрудников  * Обучение в корпоративном университете банка  * Корпоративная библиотека  * Релокационный пакет (компенсация расходов на покупку билетов и аренду жилья в течение первых трех месяцев при переезде)",,2022-02-07T13:35:57.059+03:00,Промсвязьбанк,FULL_DAY,False
42,"Git, Java, Spring Framework, Java SE, Hibernate ORM, Java EE",Junior Java Developer,51189020,"Компания _**Sigur**_ ищет _**Junior**_ ** _JavaSE / JavaEE_ **разработчика,готового присоединиться к нашей сильной и амбициозной R&D команде для созданиянашего основного ПО компании, обеспечивающего работу системы контроляуправления доступом.Помимо активной миграции программного обеспечения (Java 8, Java 11, Kotlin,C++ 14) на микро-сервисную архитектуру одним из ключевых векторов развитияплатформы является реализация интеграций с 3rd-party SW и HW системами.Собственно, этим тебе и _**предстоит заниматься:**_  * Написанием интеграций с внешними системами и внешним сетевым оборудованием в виде отдельных Java сервисов, взаимодействующих с интегрируемой системой с одной стороны и с нашим ядром с другой стороны. Это основная доля разработки.  * Написанием небольшого объёма типового кода в графическом интерфейсе системы (Java Swing) для конфигурирования интеграции (да, эта часть UI еще не переехала на Web).**_В общем_ ,** если у тебя есть минимум год опыта разработки на Java, тыищешь новых возможностей для роста, интересных задач, возможности обмениватьсязнаниями и опытом с профессионалами, то тебе к нам._**Мы ждем от тебя:**_ **** аккуратности, умения анализировать поставленныезадачи, высокой обучаемости, безудержного желания профессионального роста._**Список базовых требований для максимально «легкого» вкатывания в проект:**_  * Уверенные знания Java Core (JDK 8-11): collections, streams, concurrency, exceptions, lambdas, functional interfaces, etc.  * Знание XML/JSON.  * Знание принципов и опыт работы с реляционными БД (Postgres, MySQL/MariaDB).  * Опыт использование REST API.  * Опыт работы с Spring/Spring Boot.  * Опыт работы с Hibernate.  * Понимание работы систем контроля версий (Git).  * Опыт работы с системами сборки (Maven, Gradle).  * Умение писать понятный, структурированный, документированный код.  * Технический английский язык: умение читать техническую документацию._**+500 к карме за обладание хотя бы частью из нижеперечисленных скиллов:**_  * Понимание принципов и способов синхронного и асинхронного RPC.  * Базовое понимание устройства сетевого стека, транспортных протоколов TCP/UDP и прикладных протоколов типа HTTP.  * Знание основ SSL/TLS.  * Опыт работы со ""встроенными"" базами данных в файловом режиме работы: H2, SQLite и т. п.  * Опыт работы с Netty.  * Опыт работы с Docker._**Условия работы:**_  * Возможность участия в полном цикле разработки нашего продукта от идеи до реализации.  * Интересные реалистичные задачи и, как следствие их выполнения, профессиональный и карьерный рост.  * Отсутствие формальных потолков и ограничений на темп роста.  * Конкурентную белую заработную плату, размер которой определим вместе, исходя из результатов собеседования и наличия у тебя релевантного для нас опыта.  * Полный соц. пакет, ДМС, социальные гарантии.  * Компенсация расходов на обучение, а именно: изучение английского языка, тренинги, курсы по повышению квалификации, необходимой для выполняемых обязанностей в компании.  * Посещение выставок, семинаров, конференций, необходимых для профессионального развития в рамках выполняемых обязанностей в компании.  * Современный комфортный офис в 5 мин от ст.м. Стрелка.  * Комфортное рабочее место, оборудованное под вас (Mac/Win/Linux, Notebook/PC, 2+ монитора и тд.).  * Гибкий график в рамках пятидневной рабочей недели.",,2022-01-17T11:47:59.297+03:00,Sigur,FULL_DAY,False
43,"Английский — B1 — Средний, Java",Junior Java Developer (стажер),51647253,"**Учебный Центр Санкт-Петербурга** компании **Netcracker** **Technology**приглашает на **бесплатное удаленное обучение по Zoom** **в удобное вечернеевремя** с возможным последующим трудоустройством в нашу компанию.Ждём студентов технических специальностей питерских вузов, которые хотятузнать много нового и попрактиковаться в собственном проекте с куратором вовремя обучения.Если вы учитесь на **3** ******курсе и старше** , а также знаете, что такое**ООП** , **Java** **SE** **и/или EE** и **SQL** , – тогда вам точно к нам.Опыт разработки (коммерческой и/или учебной) является обязательным для стартазанятий.**Пройди курс Software** **Development**• В команде от 2-х до 4-х студентов с персональным куратором;• С акцентом на практические навыки;• Срок обучения 3 месяца.**В программе обучения**• Курс лекций по современным технологиям, инструментам и процессам разработки;• Телекоммуникационные технологии (мобильные, транспортные, широкополосныесети, SDN/NFV);• Java Basics;• SQL Language/Oracle;• Web-разработка;• и другие учебные курсы.**Компания Netcracker** **Technology**• Мировой лидер в области разработки и внедрения решений класса BSS/OSS дляиндустрии услуг связи;• Несколько лет занимает ведущие позиции на рынке в области инновационныхтехнологий SDN и NFV;• Участвует в проектах по Big Data Analysis, Cloud Platform, Network/ServiceOrchestration, NFV/SDN Solution, Agile Virtualization Platform.",,2022-01-24T16:12:44.646+03:00,Netcracker Technology Corp.,FLEXIBLE,False
44,"C/C++, SCALA, Английский язык, C++, C#, Haskell, С#, Алгоритмы, Java",Junior /Middle / Senior Software Developer (Functional Programming),52171063,"Надоели однотипные вакансии? Везде требуют опыт в обмен на скучные задачи?Хочешь шевелить мозгами и развиваться? У нас есть то, что тебе понравится:)Мы предлагаем поработать над инновационными продуктами, которыми пользуютсямиллионы конечных пользователей, в свободной и творческой атмосфере с лучшимиэкспертами в своей области.**Что мы делаем?**  Создаем и модернизируем кроссплатформенные продукты для различных бизнес-направлений (e-learning, HealthCare, спорт и не только), работаем над ядромязыка, разрабатываем IDE, компиляторы.**Как мы это делаем?**  Разработка ведётся на чисто функциональном, кроссплатформенном языкепрограммирования, специально спроектированном заказчиком для разработкиприложений с богатым интерактивным UI. Язык похож на Standard ML, O’Caml и F#,и в какой-то степени на Haskell, Scala.  Перейти на новый язык не составит труда любому человеку, который знает методыпостроения алгоритмов (а они, как мы все знаем, от языка программирования независят).**Кого мы ищем?**  Прежде всего того, кому интересен функциональный подход. Того, кто готовпробовать новое и ищет что-то нестандартное, уникальное. Того, кто пишеткачественный, чистый и понятный код.  Требований к опыту работы у нас нет. Задачи по душе найдутся как для студентови вчерашних выпускников, так и для опытных разработчиков.**Что еще нам важно?**  Нам важно, чтобы человек знал хотя бы один из языков программирования, а такжевладел английским языком на уровне, позволяющем понимать, что говорят и уметьдонести свою мысль, потому как команда у нас международная.**Каков процесс отбора?**  У нас нет технического интервью. Чтобы попасть к нам на работу нужно сделать 2тестовых задания: одно полегче, дома, второе — более объемное и сложное. Длятого, чтобы получить первое тестовое задание — отправьте резюме и мы свяжемсяс Вами.","{'from': 500, 'gross': True, 'currency': 'USD'}",2022-02-07T14:59:03.213+03:00,Intetics,FLEXIBLE,False
45,"Kotlin, Java",Junior Android Developer,47604967," **FUNCORP** с 2004 года занимается развитием и разработкой UGC-сервисов ивесьма преуспели в этом — наш топовый проект iFunny входит в топ-5развлекательных приложений на рынке США с ежедневной аудиторией более 2 млнпользователей. И пока некоторых смущает работа с мемами, мы продолжаем активноработать с ML и запускать новые проекты, показывающие рост более 400%.Миллионы ежемесячно используют наши приложения, а мы стремимся дать им лучшийпользовательский опыт. На отделе разработки одни из самых важных задач:обеспечение моментальной загрузки, общей оптимизации, работа с продуктом,рекламой и не только. Поэтому для решения задач стремимся использовать самыеактуальные технологии, понимая приоритетность и влияние каждой новой фичи.Разрабатываем на Kotlin, используем корутины, Jetpack и MVI-архитектуру, приэтом сохраняем свободу выбора инструментов и технологий, а также уделяем многовремени архитектуре и качеству кода. Экспериментируем с патчингом байткода.Работаем с медиаконтентом и взаимодействуем с рекламными сетями и их SDK. Атакже тестируем много продуктовых гипотез и принимаем Data Driven решения наоснове собранных данных.Мы ценим командную работу, при этом каждый сотрудник — это самостоятельныйспециалист. Мы ищем того, кто готов присоединиться к команде, развиваться иучиться. Учиться новому вместе с нами и у нас.Сейчас мы набираем в команду Junior-разработчиков, которые уже попробовалисебя в Android-разработке и теперь хотят чего-то большего. У каждого Junior вкомпании есть наставник — ментор, который поможет разобрать задачу, поделитсязнаниями и поможет сформировать подходы для дальнейшего роста.Junior-разработчик начинает онбординг в команде Платформы и потом можетперейти в любую команду, в которой есть открытые позиции.**Что предстоит делать:**  * развивать и совершенствовать наш флагман iFunny, разрабатывать новые функции и фичи, наблюдать, как разработанные тобой решения работают в разных странах и на разной аудитории и влияют на миллионы пользователей;  * запускать технологически новые сервисы и приложения по всему миру;  * учиться и развиваться, не бояться ошибаться и пробовать:  * разобраться с современными архитектурными подходами и актуальными технологиями;  * вместе с ментором перейти от простых задач к сложным, от нестандартного UI до разработки большого продуктового эксперимента и архитектуры отдельных экранов.**Чтобы присоединиться к нам, вам нужно:**  * знать Kotlin;  * знать принципы ООП;  * знать Android SDK на базовом уровне;  * понимать паттерны проектирования и современные архитектурные подходы;  * желание стать классным разработчиком.**Будет совсем круто, если вы:**  * имеете опыт коммерческой разработки под Android;  * работали с UI и анимациями;  * работали с REST API.**Стек используемых технологий:**  * Kotlin, Java;  * AndroidX, Jetpack Android Architecture Components;  * Room;  * RxJava, Coroutines, WorkManager;  * Firebase;  * OkHttp, Retrofit;  * Dagger2;  * Exoplayer, Glide;  * Jenkins в качестве CI;  * JIRA, GitLab.","{'from': 120000, 'to': 180000, 'gross': False, 'currency': 'RUR'}",2021-09-02T16:48:19.637+03:00,FUNCORP,FULL_DAY,False
46,"Java, SQL, Spring Framework, Hibernate ORM, Git",Разработчик Junior,50657320,"В компанию **VOICE COMMUNICATION** требуется **Программист-разработчик** дляразработки и поддержки программного обеспечения согласно требованиямзаказчиков Компании.**VOICE COMMUNICATION** передовая российская компания, созданная в 2008 году.Является квалифицированным поставщиком услуг в сфере голосовыхтелекоммуникаций. На сегодняшний момент мы сотрудничаем с такими крупнымизаказчиками, как Сбербанк России, РЖД, Аэрофлот, Промсвязьбанк, Теле2 и многиедругие.**Обязанности:**  * разработка, поддержка бизнес приложений.  * первичное тестирование и документирование продукта.**Cтек технологий:**  * java, spring, hibernate, SQL  * основы реляционных баз данных  * основы администрирования linux**Условия:**  * официальное трудоустройство;  * график работы 5\2.","{'from': 45000, 'gross': True, 'currency': 'RUR'}",2021-12-23T13:50:44.277+03:00,Смарт-Контакт,FULL_DAY,False
47,"Java 8, Spring, Hibernate, Git, Maven, Solr, Apache Tomcat, Angular 12, Wildfly 20",Java-разработчик (Junior),49834210,"**О компании**Мы помогаем сделать жизнь в нашей стране лучше и удобнее для ее граждан!Наш приоритетный вектор - проекты государственной значимости. Нашиинформационные системы внедрены во многих регионах России от Карелии доЧукотки. Ежедневно государство оказывает услуги порядка 40 миллионам россиян спомощью систем, которые мы разработали.Наше ПО выстраивает работу множества различных государственных ведомств вединый слаженный механизм, чтобы граждане могли быстро и легко получитьгосударственные услуги. Данные задачи мы решаем нашими флагманскимипродуктами: решения для автоматизации многофункциональных центров (МФЦ) иплатформа, которая является полностью уникальной в мировой практике, посколькузатрагивает как среду разработки, так и среду исполнения, а также базовыйуровень движения, преобразования данных и протоколов.**О продукте**Продукт, над которым мы предлагаем работать, служит для выполнения задач ифункций многофункциональных центров по оказанию государственных имуниципальных услуг.За три года мы разработали и внедрили самое лучшее решение на рынке ирасширили географию внедрения, поддержки и развития от одного региона РФ додвадцати-четырех. И мы всё ещё растём!**Задачи, которыми ты будешь заниматься:**  * разработка нового функционала;  * оптимизация производительности системы;  * рефакторинг и сопровождение имеющегося функционала;  * написание тестов;  * участие в решениях по развитию продукта.**Нам важно, чтобы ты имел опыт работы:**  * Java Core 8;  * БД, от запросов до конфигурации;  * работа с Spring;  * работа с ORM-фреймворками Hibernate;  * работа с Solr;  * работа с Angular 12;  * Wildfly 20;  * работа с Git, Maven.**Теоретические знания в этом пригодятся тебе:**  * основы алгоритмов и структур данных;  * принципы IoC/DI;  * знания JS;  * основы Linux и сетей.**У нас работают, потому что:**  * Мы ценим доверие своих коллег, поэтому предлагаем официальную белую заработную плату и трудоустройство с первого рабочего дня.  * Нам важно здоровье наших коллег, поэтому у нас есть ДМС и корпоративные скидки на фитнес.  * Мы помогаем друг другу во всех начинаниях и идеях, а наших новых сотрудников у нас поддерживают наставники.  * Нам важно наше развитие, поэтому мы даем возможность пробовать себя в новых задачах, если у тебя к ним есть интерес (даже за рамками твоей должности!).  * Мы меняемся и развиваемся, для этого организуем корпоративные тренинги, конференции и прочие мероприятия как для полезного, так и для приятного времяпровождения.  * Для комфортной работы у нас есть офисы в центре Новосибирска и Академгородке (резиденты Технопарка).  * Возможен дистанционный режим (Home office) работы!**Жми ""Откликнуться"" и давай знакомиться!**",,2021-11-22T13:11:45.003+03:00,Смарт консалтинг,FULL_DAY,False
